EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.591,-1.541,-7.448,-3.802,0.089,-13.259,-9.038,3.421,0.055,1.013,-0.012,-1.648,0.092,-0.732,100.000,19788.000,1.000
-3.023,-0.267,-5.037,-3.361,0.531,-11.648,-8.954,5.853,0.054,1.014,-0.012,-1.648,0.122,-0.641,100.000,19789.000,1.000
-3.798,0.207,-3.210,-3.679,0.544,-10.090,-9.032,7.867,0.052,1.012,-0.012,-1.648,0.153,-0.732,100.000,19790.000,1.000
-5.393,-0.321,-2.347,-4.562,-0.064,-9.469,-9.883,8.611,0.048,1.010,-0.009,-1.495,0.214,-0.732,100.000,19791.000,1.000
-7.284,-0.828,-1.795,-5.064,-0.529,-9.379,-10.881,8.404,0.046,1.010,-0.009,-1.404,0.275,-0.732,100.000,19792.000,1.000
-8.601,-0.313,-0.917,-4.583,-0.321,-9.009,-11.206,7.816,0.045,1.010,-0.010,-1.282,0.214,-0.732,100.000,19793.000,1.000
-9.289,1.086,0.112,-3.478,0.042,-8.103,-10.849,6.754,0.044,1.011,-0.011,-1.190,0.061,-0.763,100.000,19794.000,1.000
-9.786,2.528,0.823,-2.393,-0.198,-6.780,-10.216,4.982,0.043,1.010,-0.012,-1.129,0.153,-0.824,100.000,19795.000,1.000
-9.701,3.683,1.350,-1.340,-0.767,-4.810,-9.193,3.020,0.042,1.012,-0.011,-1.068,0.031,-0.885,100.000,19796.000,1.000
-7.750,5.040,2.364,0.261,-0.373,-1.621,-7.151,1.910,0.042,1.011,-0.011,-0.946,-0.153,-0.793,100.000,19797.000,1.000
-3.194,7.074,4.214,2.755,1.998,2.887,-3.892,2.161,0.043,1.012,-0.010,-0.946,-0.305,-0.885,100.000,19798.000,1.000
3.178,9.581,6.483,5.716,6.076,7.884,-0.202,3.209,0.043,1.012,-0.009,-0.824,-0.397,-0.854,100.000,19799.000,1.000
9.500,11.863,8.348,8.179,10.507,12.108,2.642,3.907,0.042,1.012,-0.011,-0.763,-0.519,-0.916,100.000,19800.000,1.000
14.162,13.251,9.141,9.213,13.808,14.665,3.753,3.398,0.040,1.013,-0.012,-0.641,-0.549,-0.916,100.000,19801.000,1.000
16.915,13.468,8.706,8.470,15.267,15.464,3.176,1.728,0.040,1.015,-0.012,-0.702,-0.702,-0.854,100.000,19802.000,1.000
18.529,12.588,7.340,6.352,15.025,14.960,1.639,-0.285,0.041,1.015,-0.009,-0.580,-0.793,-0.885,100.000,19803.000,1.000
19.440,10.733,5.445,3.714,13.529,13.520,-0.173,-1.788,0.041,1.016,-0.010,-0.580,-0.885,-0.854,100.000,19804.000,1.000
19.523,8.183,3.479,1.542,11.320,11.431,-1.786,-2.297,0.039,1.017,-0.013,-0.549,-0.977,-0.885,100.000,19805.000,1.000
19.176,5.778,2.078,0.735,9.201,9.438,-2.607,-1.583,0.039,1.020,-0.008,-0.549,-0.854,-0.763,100.000,19806.000,1.000
19.388,4.622,1.747,1.663,7.929,8.537,-2.126,0.234,0.038,1.019,-0.009,-0.549,-1.038,-0.702,100.000,19807.000,1.000
20.378,5.124,2.339,3.765,7.604,9.073,-0.472,2.433,0.038,1.019,-0.012,-0.641,-1.129,-0.610,100.000,19808.000,1.000
21.265,6.692,3.195,5.841,7.733,10.573,1.738,4.092,0.039,1.020,-0.010,-0.671,-1.282,-0.610,100.000,19809.000,1.000
21.364,8.422,3.793,6.835,7.851,12.345,4.005,4.809,0.040,1.020,-0.012,-0.610,-1.465,-0.458,100.000,19810.000,1.000
20.615,9.629,3.918,6.269,7.673,13.726,5.997,4.647,0.040,1.020,-0.011,-0.641,-1.617,-0.458,100.000,19811.000,1.000
18.742,9.760,3.312,4.150,6.803,13.967,7.218,3.573,0.038,1.020,-0.012,-0.824,-1.617,-0.366,100.000,19812.000,1.000
15.461,8.615,1.788,1.009,5.014,12.710,7.339,1.597,0.038,1.020,-0.011,-0.793,-1.678,-0.122,100.000,19813.000,1.000
11.741,6.923,-0.155,-1.880,2.953,10.694,6.948,-0.511,0.042,1.021,-0.010,-0.732,-1.770,-0.031,100.000,19814.000,1.000
9.403,5.891,-1.450,-3.075,1.851,9.260,7.207,-1.489,0.043,1.021,-0.011,-0.824,-1.801,0.031,100.000,19815.000,1.000
9.013,5.771,-1.589,-2.283,2.158,8.827,8.433,-0.901,0.043,1.020,-0.013,-0.977,-1.801,0.183,100.000,19816.000,1.000
9.119,5.414,-1.309,-0.837,2.879,8.326,9.517,0.267,0.046,1.021,-0.012,-1.007,-1.984,0.397,100.000,19817.000,1.000
7.800,3.495,-1.875,-0.575,2.580,6.393,9.036,0.532,0.046,1.022,-0.011,-0.946,-1.953,0.549,100.000,19818.000,1.000
4.432,-0.093,-3.800,-2.259,0.896,2.869,6.781,-0.687,0.048,1.021,-0.012,-0.916,-1.862,0.702,100.000,19819.000,1.000
-0.091,-4.143,-6.401,-5.072,-1.186,-1.013,3.990,-2.663,0.051,1.021,-0.012,-0.977,-1.801,0.763,100.000,19820.000,1.000
-4.449,-7.117,-8.470,-7.476,-2.473,-3.730,2.103,-4.257,0.052,1.024,-0.011,-1.068,-1.648,0.977,100.000,19821.000,1.000
-7.914,-8.150,-9.178,-8.412,-2.687,-4.569,1.490,-5.033,0.051,1.024,-0.012,-0.946,-1.587,1.221,100.000,19822.000,1.000
-10.309,-7.409,-8.462,-7.835,-2.392,-3.809,1.474,-5.385,0.052,1.023,-0.009,-0.946,-1.495,1.343,100.000,19823.000,1.000
-11.443,-5.773,-6.862,-6.436,-2.176,-2.210,1.297,-5.807,0.053,1.022,-0.008,-1.160,-1.587,1.343,100.000,19824.000,1.000
-11.325,-4.317,-5.224,-5.152,-2.300,-0.634,0.710,-6.459,0.054,1.020,-0.010,-1.251,-1.556,1.495,100.000,19825.000,1.000
-10.789,-3.899,-4.324,-4.738,-2.865,0.093,-0.166,-7.229,0.055,1.018,-0.011,-1.312,-1.526,1.495,100.000,19826.000,1.000
-11.027,-4.665,-4.322,-5.266,-3.765,-0.368,-0.917,-7.646,0.054,1.020,-0.012,-1.312,-1.282,1.495,100.000,19827.000,1.000
-12.305,-5.814,-4.566,-5.999,-4.554,-1.455,-0.856,-6.939,0.055,1.022,-0.011,-1.312,-1.129,1.587,100.000,19828.000,1.000
-13.942,-6.331,-4.267,-6.099,-4.901,-2.272,0.339,-4.815,0.055,1.024,-0.012,-1.282,-1.099,1.678,100.000,19829.000,1.000
-15.593,-6.050,-3.303,-5.427,-5.132,-2.576,1.967,-2.102,0.054,1.026,-0.010,-1.312,-1.068,1.740,100.000,19830.000,1.000
-17.533,-5.562,-2.034,-4.389,-5.789,-2.704,2.914,-0.080,0.052,1.026,-0.009,-1.312,-1.068,1.740,100.000,19831.000,1.000
-19.611,-5.109,-0.471,-3.155,-6.659,-2.623,2.975,0.738,0.054,1.025,-0.009,-1.312,-1.068,1.770,100.000,19832.000,1.000
-21.073,-4.203,1.848,-1.483,-6.789,-1.727,3.057,0.767,0.056,1.022,-0.011,-1.343,-1.038,1.770,100.000,19833.000,1.000
-21.499,-2.426,5.055,0.639,-5.571,0.343,4.040,0.481,0.053,1.018,-0.011,-1.251,-1.007,1.831,100.000,19834.000,1.000
-21.105,-0.169,8.367,2.572,-3.500,3.060,5.787,-0.134,0.054,1.019,-0.012,-1.068,-0.977,1.770,100.000,19835.000,1.000
-20.863,1.365,10.390,3.309,-1.976,5.012,7.138,-1.466,0.051,1.018,-0.008,-0.946,-0.885,1.740,100.000,19836.000,1.000
-23.398,0.647,9.854,2.073,-2.579,4.357,6.527,-4.128,0.051,1.016,-0.009,-0.854,-0.824,1.709,100.000,19837.000,1.000
-31.586,-3.023,6.405,-1.109,-6.123,0.090,2.900,-8.535,0.049,1.016,-0.008,-0.793,-0.916,1.465,100.000,19838.000,1.000
-43.727,-8.294,1.208,-5.117,-11.789,-6.533,-3.323,-13.929,0.047,1.016,-0.012,-0.702,-1.007,1.312,100.000,19839.000,1.000
-52.511,-12.327,-3.355,-8.094,-17.216,-12.364,-10.104,-18.113,0.046,1.015,-0.006,-0.549,-1.068,1.160,100.000,19840.000,1.000
-51.451,-12.895,-5.001,-8.358,-19.838,-14.517,-14.796,-18.753,0.045,1.013,-0.006,-0.336,-1.099,0.793,100.000,19841.000,1.000
-40.430,-9.638,-2.806,-5.268,-18.307,-11.982,-15.508,-14.951,0.046,1.012,-0.009,-0.153,-1.282,0.641,100.000,19842.000,1.000
-23.718,-3.667,2.465,0.374,-12.958,-5.607,-11.905,-7.648,0.044,1.013,-0.005,0.031,-1.465,0.488,100.000,19843.000,1.000
-5.606,3.050,8.753,6.531,-5.563,2.449,-5.390,0.926,0.047,1.013,-0.008,0.122,-1.678,0.336,100.000,19844.000,1.000
10.225,8.013,13.477,10.749,1.186,9.133,1.276,8.013,0.050,1.013,-0.012,0.214,-1.801,0.214,100.000,19845.000,1.000
20.093,9.185,14.726,11.384,4.748,11.555,5.204,11.366,0.051,1.013,-0.010,0.458,-1.831,0.092,100.000,19846.000,1.000
22.325,6.436,12.344,8.545,4.137,8.706,5.030,10.421,0.052,1.015,-0.011,0.732,-1.770,0.031,100.000,19847.000,1.000
19.358,1.824,8.018,4.051,0.619,2.383,1.779,6.711,0.054,1.013,-0.010,0.763,-1.770,-0.031,100.000,19848.000,1.000
16.100,-1.784,4.232,0.438,-2.988,-3.792,-1.799,2.932,0.056,1.012,-0.011,0.854,-1.801,-0.061,100.000,19849.000,1.000
15.938,-2.624,2.721,-0.510,-4.109,-6.762,-3.167,1.164,0.056,1.012,-0.014,1.068,-1.862,-0.031,100.000,19850.000,1.000
18.806,-0.969,3.491,1.169,-2.038,-5.882,-1.699,1.646,0.057,1.013,-0.010,1.129,-1.923,0.000,100.000,19851.000,1.000
22.605,1.445,5.122,3.839,1.871,-2.737,1.198,3.113,0.059,1.015,-0.012,1.312,-1.801,0.031,100.000,19852.000,1.000
25.988,2.878,5.966,5.565,5.413,0.431,3.334,4.076,0.058,1.014,-0.014,1.343,-1.617,0.092,100.000,19853.000,1.000
30.091,2.765,5.309,5.401,7.109,2.236,3.303,3.849,0.059,1.015,-0.017,1.404,-1.434,0.153,100.000,19854.000,1.000
36.528,1.600,3.625,3.706,6.872,2.411,1.255,2.657,0.058,1.013,-0.016,1.617,-1.434,0.336,100.000,19855.000,1.000
43.459,-0.085,1.788,1.462,5.378,1.042,-1.640,0.971,0.057,1.015,-0.013,1.556,-1.404,0.366,100.000,19856.000,1.000
46.403,-1.974,0.277,-0.559,3.249,-1.642,-4.166,-0.894,0.059,1.013,-0.018,1.556,-1.373,0.397,100.000,19857.000,1.000
43.397,-3.541,-0.886,-2.016,1.005,-4.808,-5.490,-2.524,0.059,1.012,-0.019,1.648,-1.343,0.519,100.000,19858.000,1.000
36.592,-4.330,-1.925,-2.845,-0.856,-7.330,-5.307,-3.407,0.057,1.012,-0.020,1.862,-1.099,0.427,100.000,19859.000,1.000
28.488,-4.708,-3.365,-3.320,-2.278,-8.901,-4.146,-3.624,0.057,1.011,-0.020,1.862,-0.977,0.549,100.000,19860.000,1.000
19.505,-5.623,-5.868,-4.090,-3.806,-10.192,-3.236,-4.163,0.052,1.015,-0.021,1.892,-0.885,0.488,100.000,19861.000,1.000
10.197,-7.361,-9.502,-5.623,-5.854,-11.605,-3.519,-5.915,0.050,1.014,-0.019,1.892,-0.916,0.397,100.000,19862.000,1.000
3.043,-9.007,-13.267,-7.516,-7.983,-12.451,-4.766,-8.508,0.050,1.015,-0.025,1.831,-0.946,0.427,100.000,19863.000,1.000
-0.049,-9.333,-15.654,-8.599,-9.209,-11.814,-5.885,-10.556,0.048,1.016,-0.022,1.862,-0.885,0.397,100.000,19864.000,1.000
-0.282,-7.813,-15.704,-7.833,-8.883,-9.656,-5.916,-10.853,0.050,1.016,-0.021,1.770,-0.885,0.214,100.000,19865.000,1.000
-0.030,-4.635,-13.430,-5.076,-7.048,-6.560,-4.483,-8.966,0.050,1.018,-0.022,1.709,-0.885,0.122,100.000,19866.000,1.000
0.147,-0.392,-9.597,-1.149,-4.239,-3.018,-1.669,-5.145,0.050,1.017,-0.021,1.740,-0.885,-0.031,100.000,19867.000,1.000
0.547,3.785,-5.474,2.636,-1.350,0.344,1.876,-0.370,0.052,1.017,-0.024,1.587,-0.885,-0.061,100.000,19868.000,1.000
0.058,6.441,-2.460,5.133,0.607,2.430,4.932,3.854,0.052,1.017,-0.026,1.495,-0.793,-0.061,100.000,19869.000,1.000
-2.590,6.889,-1.308,5.963,1.175,2.495,6.470,6.506,0.055,1.018,-0.024,1.495,-0.763,-0.122,100.000,19870.000,1.000
-6.407,5.804,-1.690,5.537,0.771,1.044,6.404,7.732,0.056,1.018,-0.021,1.434,-0.763,-0.305,100.000,19871.000,1.000
-9.315,4.242,-2.784,4.409,0.000,-0.789,5.244,8.141,0.057,1.020,-0.027,1.312,-0.641,-0.275,100.000,19872.000,1.000
-10.864,2.495,-4.045,2.753,-1.027,-2.446,3.367,7.889,0.056,1.022,-0.026,1.282,-0.488,-0.275,100.000,19873.000,1.000
-11.928,0.430,-5.107,0.682,-2.268,-3.880,1.165,6.920,0.056,1.023,-0.025,1.099,-0.427,-0.183,100.000,19874.000,1.000
-12.598,-1.543,-5.288,-1.154,-3.086,-4.740,-0.491,5.655,0.056,1.025,-0.024,1.038,-0.427,-0.061,100.000,19875.000,1.000
-12.062,-2.492,-3.668,-1.614,-2.446,-4.293,-0.497,4.956,0.056,1.024,-0.023,0.824,-0.275,-0.092,100.000,19876.000,1.000
-10.002,-1.647,0.323,0.245,0.334,-1.938,1.883,5.636,0.055,1.022,-0.023,0.763,-0.275,-0.031,100.000,19877.000,1.000
-6.988,1.142,6.307,4.387,4.970,2.372,6.562,8.023,0.053,1.022,-0.024,0.732,-0.183,-0.092,100.000,19878.000,1.000
-3.924,5.196,12.747,9.500,10.074,7.786,12.407,11.663,0.051,1.022,-0.024,0.549,-0.153,0.031,100.000,19879.000,1.000
-1.675,9.135,17.548,13.559,13.771,12.654,17.608,15.419,0.047,1.021,-0.022,0.580,-0.031,0.122,100.000,19880.000,1.000
-0.868,11.518,19.183,14.861,14.743,15.281,20.570,17.945,0.047,1.021,-0.024,0.549,-0.061,0.092,100.000,19881.000,1.000
-1.781,11.535,17.418,12.785,12.800,14.760,20.551,18.149,0.044,1.021,-0.022,0.427,-0.153,0.153,100.000,19882.000,1.000
-4.389,9.263,13.242,8.025,8.723,11.332,17.776,15.662,0.044,1.021,-0.021,0.244,-0.183,0.122,100.000,19883.000,1.000
-8.199,5.573,8.359,2.346,3.839,6.323,13.307,11.265,0.042,1.023,-0.016,0.214,-0.397,0.092,100.000,19884.000,1.000
-12.143,1.832,4.492,-2.122,-0.410,1.679,8.709,6.699,0.042,1.024,-0.018,0.031,-0.458,0.183,100.000,19885.000,1.000
-15.223,-0.642,2.694,-3.829,-2.971,-0.928,5.359,3.643,0.040,1.023,-0.017,0.031,-0.519,0.183,100.000,19886.000,1.000
-17.220,-1.232,2.945,-2.504,-3.547,-0.907,3.842,2.769,0.039,1.021,-0.018,-0.061,-0.671,0.244,100.000,19887.000,1.000
-18.371,-0.293,4.255,0.780,-2.552,1.097,3.844,3.577,0.039,1.020,-0.020,-0.122,-0.702,0.244,100.000,19888.000,1.000
-18.684,1.146,5.178,4.161,-0.868,3.712,4.366,4.779,0.041,1.019,-0.020,-0.092,-0.916,0.244,100.000,19889.000,1.000
-18.197,1.906,4.485,5.860,0.427,5.484,4.116,4.920,0.042,1.020,-0.018,-0.183,-1.038,0.122,100.000,19890.000,1.000
-17.599,1.120,1.746,4.966,0.473,5.399,2.126,3.145,0.041,1.019,-0.012,-0.214,-1.160,0.153,100.000,19891.000,1.000
-17.761,-1.373,-2.450,1.748,-0.971,3.262,-1.663,-0.345,0.042,1.018,-0.017,-0.336,-1.221,0.092,100.000,19892.000,1.000
-18.805,-4.934,-6.781,-2.538,-3.422,-0.191,-6.236,-4.440,0.043,1.017,-0.015,-0.244,-1.312,0.092,100.000,19893.000,1.000
-20.159,-8.536,-9.887,-6.235,-5.988,-3.672,-9.982,-7.749,0.042,1.015,-0.018,-0.275,-1.465,0.092,100.000,19894.000,1.000
-21.243,-11.340,-11.107,-8.129,-7.889,-6.125,-11.600,-9.326,0.043,1.016,-0.021,-0.214,-1.526,0.031,100.000,19895.000,1.000
-21.636,-12.857,-10.660,-7.975,-8.783,-7.199,-10.731,-8.973,0.041,1.015,-0.022,-0.305,-1.587,0.031,100.000,19896.000,1.000
-20.866,-12.753,-9.126,-6.253,-8.644,-6.949,-7.843,-6.960,0.042,1.013,-0.019,-0.458,-1.617,0.122,100.000,19897.000,1.000
-18.517,-10.884,-6.852,-3.567,-7.547,-5.407,-3.799,-3.684,0.041,1.011,-0.021,-0.336,-1.678,0.153,100.000,19898.000,1.000
-14.622,-7.584,-3.910,-0.334,-5.727,-2.652,0.346,0.308,0.039,1.011,-0.016,-0.305,-1.801,0.092,100.000,19899.000,1.000
-9.988,-3.775,-0.518,3.074,-3.750,0.859,3.505,4.191,0.040,1.009,-0.016,-0.214,-1.801,0.031,100.000,19900.000,1.000
-6.034,-0.620,2.701,6.097,-2.342,4.254,4.941,7.080,0.041,1.011,-0.020,-0.153,-1.740,-0.031,100.000,19901.000,1.000
-3.938,1.082,4.920,7.977,-1.929,6.626,4.603,8.441,0.041,1.012,-0.015,0.000,-1.831,-0.031,100.000,19902.000,1.000
-3.899,1.270,5.521,8.062,-2.422,7.450,2.991,8.233,0.040,1.014,-0.015,0.000,-1.923,-0.183,100.000,19903.000,1.000
-5.260,0.535,4.433,6.224,-3.375,6.751,0.752,6.713,0.042,1.013,-0.016,-0.031,-1.892,-0.214,100.000,19904.000,1.000
-6.926,-0.266,2.270,3.105,-4.202,5.002,-1.569,4.304,0.040,1.013,-0.019,-0.031,-1.801,-0.092,100.000,19905.000,1.000
-7.633,-0.464,0.046,-0.078,-4.456,2.870,-3.601,1.551,0.041,1.014,-0.020,-0.061,-1.801,-0.061,100.000,19906.000,1.000
-6.516,0.065,-1.405,-2.112,-4.086,0.932,-5.183,-1.073,0.041,1.014,-0.016,-0.122,-1.648,-0.092,100.000,19907.000,1.000
-3.773,0.838,-1.791,-2.362,-3.390,-0.559,-6.361,-3.372,0.043,1.015,-0.016,-0.122,-1.678,-0.061,100.000,19908.000,1.000
-0.412,1.186,-1.280,-0.970,-2.607,-1.665,-7.238,-5.269,0.043,1.017,-0.019,-0.214,-1.617,-0.122,100.000,19909.000,1.000
2.833,0.874,-0.153,1.326,-1.663,-2.476,-7.774,-6.549,0.042,1.019,-0.020,-0.214,-1.556,-0.122,100.000,19910.000,1.000
5.960,0.240,1.380,3.554,-0.399,-3.012,-7.812,-7.055,0.044,1.017,-0.019,-0.183,-1.495,-0.061,100.000,19911.000,1.000
9.178,-0.103,3.188,5.019,1.256,-3.249,-7.144,-6.918,0.042,1.019,-0.019,-0.275,-1.465,-0.031,100.000,19912.000,1.000
12.641,0.499,5.209,5.672,3.386,-2.954,-5.499,-6.280,0.042,1.019,-0.019,-0.366,-1.343,0.061,100.000,19913.000,1.000
16.530,2.386,7.237,5.827,5.859,-1.813,-2.914,-5.204,0.043,1.017,-0.019,-0.366,-1.251,0.031,100.000,19914.000,1.000
20.505,4.917,8.585,5.453,7.753,-0.251,-0.438,-4.171,0.042,1.018,-0.019,-0.397,-1.190,0.000,100.000,19915.000,1.000
23.314,6.409,8.231,4.033,7.520,0.290,-0.005,-4.177,0.042,1.020,-0.020,-0.397,-1.038,0.122,100.000,19916.000,1.000
23.678,5.281,5.621,1.223,4.181,-1.507,-3.127,-5.892,0.044,1.019,-0.019,-0.549,-0.946,0.153,100.000,19917.000,1.000
21.652,1.577,1.487,-2.315,-1.412,-5.358,-9.369,-8.739,0.045,1.019,-0.019,-0.519,-0.854,0.122,100.000,19918.000,1.000
18.991,-2.616,-2.143,-4.848,-6.517,-9.182,-15.936,-10.833,0.041,1.017,-0.018,-0.580,-0.732,0.214,100.000,19919.000,1.000
17.992,-4.585,-3.172,-4.799,-8.241,-10.653,-19.319,-10.239,0.041,1.020,-0.020,-0.641,-0.702,0.336,100.000,19920.000,1.000
19.720,-3.125,-1.072,-2.280,-5.748,-9.106,-17.936,-6.699,0.042,1.021,-0.024,-0.580,-0.580,0.366,100.000,19921.000,1.000
23.188,0.699,2.678,0.840,-0.753,-5.930,-13.156,-2.081,0.040,1.020,-0.021,-0.519,-0.458,0.366,100.000,19922.000,1.000
26.175,4.628,5.773,2.449,3.947,-3.264,-7.859,1.049,0.040,1.020,-0.023,-0.549,-0.427,0.397,100.000,19923.000,1.000
27.019,6.881,6.725,1.781,6.414,-2.390,-4.254,1.446,0.037,1.019,-0.021,-0.549,-0.305,0.366,100.000,19924.000,1.000
25.559,6.861,5.426,-0.395,6.332,-3.259,-2.975,-0.194,0.037,1.019,-0.022,-0.580,-0.397,0.275,100.000,19925.000,1.000
22.447,4.714,2.482,-2.828,4.388,-5.212,-3.653,-2.371,0.038,1.021,-0.020,-0.610,-0.366,0.275,100.000,19926.000,1.000
18.501,1.078,-1.284,-4.634,1.603,-7.439,-5.477,-3.967,0.037,1.021,-0.021,-0.580,-0.366,0.366,100.000,19927.000,1.000
14.901,-2.675,-4.640,-5.279,-0.662,-8.750,-7.120,-4.380,0.036,1.022,-0.020,-0.610,-0.397,0.275,100.000,19928.000,1.000
13.018,-4.662,-5.976,-4.315,-0.807,-7.728,-6.879,-3.248,0.033,1.021,-0.020,-0.732,-0.488,0.366,100.000,19929.000,1.000
13.642,-3.450,-4.094,-1.530,2.172,-3.558,-3.567,-0.519,0.032,1.021,-0.021,-0.732,-0.519,0.336,100.000,19930.000,1.000
16.433,0.970,0.767,2.643,7.677,3.191,2.400,3.178,0.031,1.019,-0.018,-0.793,-0.610,0.488,100.000,19931.000,1.000
19.982,7.076,6.799,7.146,13.599,10.645,8.995,6.611,0.030,1.019,-0.018,-0.885,-0.824,0.488,100.000,19932.000,1.000
22.441,12.722,11.721,10.870,17.681,16.560,13.874,8.687,0.031,1.019,-0.019,-1.038,-0.916,0.427,100.000,19933.000,1.000
22.626,16.331,14.135,13.116,18.888,19.378,15.771,9.113,0.032,1.017,-0.022,-0.977,-1.068,0.427,100.000,19934.000,1.000
20.781,17.477,13.934,13.604,17.554,18.716,14.842,8.318,0.031,1.015,-0.021,-1.068,-1.343,0.366,100.000,19935.000,1.000
17.918,16.465,11.634,12.258,14.475,15.052,11.932,6.784,0.030,1.015,-0.021,-1.038,-1.434,0.397,100.000,19936.000,1.000
14.484,13.591,7.691,9.129,10.204,9.114,7.845,4.586,0.030,1.014,-0.023,-0.977,-1.617,0.427,100.000,19937.000,1.000
10.328,9.147,2.652,4.661,5.284,1.814,3.379,1.781,0.030,1.016,-0.023,-1.007,-1.831,0.427,100.000,19938.000,1.000
5.717,3.797,-2.554,-0.209,0.631,-5.552,-0.534,-1.134,0.031,1.018,-0.019,-1.068,-2.106,0.488,100.000,19939.000,1.000
1.380,-1.693,-7.034,-4.632,-2.905,-11.714,-3.334,-3.727,0.031,1.021,-0.024,-1.038,-2.319,0.519,100.000,19940.000,1.000
-2.181,-6.796,-10.406,-8.294,-5.098,-15.889,-5.101,-6.104,0.031,1.019,-0.021,-0.946,-2.502,0.671,100.000,19941.000,1.000
-4.383,-10.730,-12.347,-10.848,-5.902,-17.401,-5.731,-8.153,0.031,1.020,-0.020,-1.129,-2.655,0.671,100.000,19942.000,1.000
-4.088,-12.122,-12.067,-11.362,-4.790,-15.405,-4.328,-8.793,0.030,1.021,-0.018,-1.129,-2.869,0.702,100.000,19943.000,1.000
-0.604,-9.999,-8.959,-9.010,-1.242,-9.743,-0.071,-6.809,0.028,1.021,-0.021,-1.160,-2.991,0.824,100.000,19944.000,1.000
4.966,-5.142,-3.805,-4.350,4.079,-1.934,6.398,-2.371,0.027,1.024,-0.018,-1.160,-3.296,0.854,100.000,19945.000,1.000
9.750,-0.241,0.935,0.249,8.928,4.992,12.633,2.415,0.025,1.023,-0.017,-1.129,-3.662,0.885,100.000,19946.000,1.000
10.478,1.501,2.321,1.716,10.551,7.901,15.620,4.539,0.023,1.023,-0.018,-1.129,-3.998,0.854,100.000,19947.000,1.000
5.439,-1.581,-1.091,-1.652,7.577,5.445,13.814,2.201,0.024,1.024,-0.013,-1.251,-4.333,0.824,100.000,19948.000,1.000
-4.215,-8.478,-8.183,-8.877,1.062,-0.946,8.240,-3.731,0.023,1.024,-0.018,-1.251,-4.700,0.824,100.000,19949.000,1.000
-15.185,-16.288,-16.156,-16.981,-6.352,-8.020,1.616,-10.419,0.021,1.024,-0.019,-1.312,-5.066,0.702,100.000,19950.000,1.000
-24.289,-22.230,-22.483,-23.022,-12.307,-12.939,-3.593,-15.225,0.022,1.024,-0.020,-1.251,-5.341,0.610,100.000,19951.000,1.000
-29.986,-25.047,-26.068,-25.661,-15.747,-14.789,-6.332,-17.115,0.024,1.023,-0.017,-1.282,-5.646,0.580,100.000,19952.000,1.000
-32.159,-24.932,-26.999,-25.239,-16.611,-14.321,-6.702,-16.400,0.026,1.022,-0.019,-1.373,-5.981,0.580,100.000,19953.000,1.000
-31.772,-22.921,-26.081,-23.057,-15.518,-13.021,-5.575,-14.145,0.029,1.023,-0.011,-1.282,-6.256,0.519,100.000,19954.000,1.000
-30.961,-20.612,-24.767,-20.769,-13.940,-12.546,-4.631,-11.934,0.028,1.022,-0.014,-1.373,-6.470,0.458,100.000,19955.000,1.000
-31.970,-19.544,-24.592,-19.733,-13.609,-14.009,-5.694,-11.172,0.030,1.025,-0.013,-1.343,-6.714,0.336,100.000,19956.000,1.000
-35.091,-19.954,-25.840,-20.190,-14.930,-16.936,-9.116,-11.914,0.033,1.024,-0.015,-1.465,-6.897,0.336,100.000,19957.000,1.000
-38.105,-20.250,-26.870,-20.967,-16.181,-19.111,-12.929,-12.579,0.032,1.024,-0.016,-1.587,-6.927,0.397,100.000,19958.000,1.000
-38.081,-18.300,-25.308,-20.354,-14.856,-18.098,-14.108,-11.213,0.033,1.025,-0.016,-1.617,-7.080,0.458,100.000,19959.000,1.000
-33.801,-13.416,-20.215,-17.592,-9.918,-13.247,-10.962,-7.159,0.036,1.026,-0.015,-1.617,-7.172,0.397,100.000,19960.000,1.000
-26.771,-7.037,-13.092,-13.553,-2.759,-6.321,-4.440,-1.580,0.038,1.024,-0.012,-1.709,-7.263,0.458,100.000,19961.000,1.000
-20.159,-1.645,-6.759,-9.966,3.900,-0.299,2.649,3.540,0.039,1.022,-0.013,-1.709,-7.385,0.519,100.000,19962.000,1.000
-16.545,1.008,-3.269,-8.024,7.885,2.593,7.577,6.849,0.040,1.023,-0.013,-1.678,-7.385,0.580,100.000,19963.000,1.000
-16.453,0.889,-2.758,-7.663,8.551,2.041,9.129,8.212,0.039,1.021,-0.013,-1.740,-7.416,0.732,100.000,19964.000,1.000
-18.802,-0.786,-3.975,-8.052,6.523,-0.728,7.641,8.141,0.041,1.020,-0.011,-1.709,-7.385,0.793,100.000,19965.000,1.000
-22.006,-2.673,-5.447,-8.469,3.057,-4.027,4.321,7.121,0.039,1.018,-0.012,-1.648,-7.446,0.885,100.000,19966.000,1.000
-24.309,-3.830,-6.070,-8.544,-0.364,-6.326,0.749,5.664,0.041,1.017,-0.008,-1.648,-7.477,0.916,100.000,19967.000,1.000
-24.146,-3.829,-5.299,-8.081,-2.485,-6.580,-1.615,4.370,0.041,1.015,-0.009,-1.678,-7.507,1.068,100.000,19968.000,1.000
