EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
145490.469,145116.734,485340.344,399338.438,139029.828,163849.563,138101.875,151920.438,-0.027,1.013,-0.103,-0.916,0.336,0.397,93.333,10567.000,1.000
145138.641,144999.703,484951.531,399280.313,138498.031,163542.359,138014.516,151500.219,-0.027,1.011,-0.105,-0.885,0.305,0.549,93.333,10568.000,1.000
145571.734,145233.688,485295.094,399374.375,138909.031,163899.453,138179.297,151991.250,-0.030,1.011,-0.102,-0.946,0.214,0.702,93.333,10569.000,1.000
146127.125,145454.344,485844.781,399469.594,139664.250,164372.406,138346.672,152649.375,-0.031,1.011,-0.103,-0.885,0.275,0.824,93.333,10570.000,1.000
145634.938,145182.547,485443.438,399343.000,139198.531,163968.469,138149.969,152074.219,-0.032,1.010,-0.104,-0.946,0.305,0.763,93.333,10571.000,1.000
145139.547,144990.313,484941.313,399250.906,138533.891,163547.719,138011.563,151505.141,-0.031,1.011,-0.105,-0.946,0.336,0.916,93.333,10572.000,1.000
145447.719,145171.547,485152.938,399322.688,138771.797,163802.438,138136.922,151844.969,-0.030,1.009,-0.104,-1.129,0.305,0.977,93.333,10573.000,1.000
146081.891,145441.375,485760.031,399444.813,139594.609,164345.328,138344.703,152604.125,-0.031,1.009,-0.103,-1.038,0.305,0.946,93.333,10574.000,1.000
145755.641,145238.609,485519.688,399352.750,139344.625,164083.188,138200.844,152217.891,-0.031,1.009,-0.102,-1.007,0.305,0.977,93.333,10575.000,1.000
145158.406,144989.422,484941.781,399241.156,138597.094,163582.406,138019.875,151533.844,-0.031,1.007,-0.103,-0.916,0.366,1.068,93.333,10576.000,1.000
145357.063,145125.234,485040.031,399297.469,138679.891,163737.891,138111.172,151730.891,-0.031,1.008,-0.104,-0.946,0.336,1.068,93.333,10577.000,1.000
146029.234,145426.359,485666.938,399431.938,139507.438,164308.750,138340.578,152527.953,-0.032,1.008,-0.106,-0.916,0.366,1.007,93.333,10578.000,1.000
145888.141,145297.609,485593.094,399363.031,139478.297,164193.516,138241.609,152353.156,-0.033,1.006,-0.102,-0.854,0.336,0.854,93.333,10579.000,1.000
145207.047,144998.813,484963.406,399230.781,138675.594,163629.797,138023.375,151586.672,-0.031,1.007,-0.104,-0.824,0.305,0.854,93.333,10580.000,1.000
145271.500,145076.422,484936.219,399253.688,138594.766,163668.063,138068.781,151628.969,-0.030,1.010,-0.102,-0.732,0.336,0.763,93.333,10581.000,1.000
145917.563,145375.125,485522.813,399381.438,139360.891,164215.594,138293.469,152401.266,-0.032,1.008,-0.107,-0.732,0.488,0.854,93.333,10582.000,1.000
145980.859,145344.641,485638.531,399366.406,139576.906,164277.281,138274.953,152471.891,-0.030,1.007,-0.102,-0.488,0.549,0.854,93.333,10583.000,1.000
145279.469,145021.172,485005.531,399226.688,138781.094,163694.891,138045.188,151674.750,-0.030,1.008,-0.104,-0.549,0.397,0.793,93.333,10584.000,1.000
145201.953,145034.844,484845.219,399221.938,138532.000,163609.500,138050.641,151559.766,-0.030,1.011,-0.105,-0.488,0.519,0.763,93.333,10585.000,1.000
145802.500,145328.547,485369.125,399347.281,139203.906,164112.328,138273.531,152268.938,-0.028,1.012,-0.106,-0.427,0.580,0.854,93.333,10586.000,1.000
146063.563,145401.500,485668.375,399375.719,139651.109,164345.500,138333.516,152580.172,-0.026,1.011,-0.108,-0.397,0.702,0.916,93.333,10587.000,1.000
145385.141,145075.875,485075.063,399228.719,138918.422,163793.063,138092.031,151801.344,-0.025,1.011,-0.106,-0.366,0.824,0.885,93.333,10588.000,1.000
145166.188,145023.406,484791.313,399196.719,138514.297,163586.703,138041.781,151518.109,-0.025,1.011,-0.109,-0.366,0.793,0.916,93.333,10589.000,1.000
145686.531,145285.094,485224.563,399309.094,139051.016,164016.484,138236.688,152119.813,-0.024,1.012,-0.106,-0.305,0.763,1.007,93.333,10590.000,1.000
146116.406,145436.453,485669.375,399376.688,139679.016,164387.438,138353.547,152634.078,-0.024,1.012,-0.104,-0.275,0.824,0.977,93.333,10591.000,1.000
145509.688,145127.563,485160.813,399239.281,139064.516,163892.031,138133.422,151940.547,-0.024,1.011,-0.104,-0.214,1.038,1.099,93.333,10592.000,1.000
145145.797,145004.625,484761.344,399179.188,138519.313,163571.328,138044.469,151505.578,-0.024,1.012,-0.103,-0.153,1.099,1.129,93.333,10593.000,1.000
145566.281,145232.875,485088.844,399269.938,138914.578,163920.453,138210.141,151982.844,-0.025,1.013,-0.105,-0.122,1.160,1.129,93.333,10594.000,1.000
146115.688,145447.813,485628.156,399358.281,139665.594,164391.188,138376.172,152641.859,-0.026,1.015,-0.102,-0.214,1.251,1.099,93.333,10595.000,1.000
145635.844,145183.531,485235.469,399232.469,139213.469,163995.734,138178.484,152079.406,-0.026,1.014,-0.107,-0.183,1.343,1.190,93.333,10596.000,1.000
145140.516,144993.188,484734.719,399144.969,138550.250,163574.547,138035.703,151510.500,-0.028,1.014,-0.108,-0.183,1.404,1.099,93.333,10597.000,1.000
145451.125,145179.766,484950.719,399221.500,138787.078,163828.547,138168.391,151854.625,-0.030,1.014,-0.104,-0.061,1.587,1.160,93.333,10598.000,1.000
146093.063,145455.688,485566.906,399345.688,139614.906,164377.234,138378.219,152624.688,-0.032,1.014,-0.104,-0.183,1.404,1.038,93.333,10599.000,1.000
145778.000,145253.359,485334.281,399250.000,139373.500,164117.156,138228.016,152246.953,-0.034,1.012,-0.103,-0.305,1.465,1.007,93.333,10600.000,1.000
145161.438,144994.438,484747.500,399133.344,138615.516,163603.688,138037.047,151550.641,-0.034,1.009,-0.104,-0.366,1.251,0.916,93.333,10601.000,1.000
145338.469,145121.750,484830.094,399177.500,138677.563,163741.734,138116.797,151732.500,-0.033,1.008,-0.107,-0.275,1.099,0.885,93.333,10602.000,1.000
146004.547,145421.172,485446.219,399305.969,139494.828,164299.094,138341.391,152529.031,-0.032,1.010,-0.108,-0.092,1.068,0.793,93.333,10603.000,1.000
145885.906,145309.406,485396.125,399249.469,139492.953,164203.875,138258.516,152380.969,-0.030,1.011,-0.106,-0.061,1.068,0.732,93.333,10604.000,1.000
145210.078,145014.906,484772.438,399121.719,138698.391,163651.250,138045.906,151613.234,-0.030,1.012,-0.103,0.092,1.068,0.732,93.333,10605.000,1.000
145266.594,145088.672,484734.000,399146.750,138606.922,163685.766,138092.031,151639.250,-0.029,1.012,-0.104,0.031,1.068,0.885,93.333,10606.000,1.000
145916.938,145386.922,485322.375,399276.219,139374.313,164232.672,138319.125,152409.844,-0.028,1.014,-0.106,0.031,0.977,0.763,93.333,10607.000,1.000
145996.859,145362.875,485452.469,399258.938,139606.672,164304.547,138295.438,152494.688,-0.027,1.013,-0.108,0.031,1.038,0.854,93.333,10608.000,1.000
145287.594,145034.672,484816.781,399109.906,138809.797,163722.609,138056.813,151688.422,-0.026,1.009,-0.107,0.122,1.099,0.916,93.333,10609.000,1.000
145197.656,145042.359,484646.469,399101.594,138552.484,163627.109,138058.234,151553.500,-0.026,1.010,-0.110,0.183,0.977,0.916,93.333,10610.000,1.000
145791.859,145332.219,485165.125,399226.031,139217.313,164126.984,138277.203,152257.313,-0.027,1.011,-0.108,0.214,1.038,1.099,93.333,10611.000,1.000
146067.047,145403.641,485471.500,399254.750,139671.859,164361.859,138330.125,152578.641,-0.028,1.013,-0.108,0.366,1.129,1.160,93.333,10612.000,1.000
145388.094,145073.375,484875.156,399108.219,138933.359,163795.203,138091.234,151800.359,-0.029,1.014,-0.109,0.397,1.160,1.068,93.333,10613.000,1.000
145163.953,145020.266,484585.406,399077.719,138522.531,163587.422,138046.891,151513.813,-0.028,1.013,-0.106,0.397,1.099,1.038,93.333,10614.000,1.000
145677.766,145281.078,485014.000,399188.313,139055.656,164018.453,138239.281,152111.766,-0.031,1.013,-0.108,0.397,1.007,1.038,93.333,10615.000,1.000
146112.281,145436.016,485465.063,399254.219,139691.172,164393.953,138361.063,152633.984,-0.033,1.012,-0.108,0.275,1.007,1.099,93.333,10616.000,1.000
145513.625,145128.906,484956.625,399112.938,139078.469,163900.344,138136.297,151941.625,-0.034,1.011,-0.108,0.214,0.854,1.160,93.333,10617.000,1.000
145135.516,144996.938,484543.656,399045.094,138517.344,163568.109,138031.234,151490.750,-0.031,1.012,-0.108,0.214,0.793,1.068,93.333,10618.000,1.000
145546.781,145219.203,484864.438,399136.375,138898.750,163909.813,138191.453,151957.000,-0.030,1.011,-0.107,0.214,0.732,1.038,93.333,10619.000,1.000
146108.984,145443.797,485417.688,399235.531,139658.984,164383.859,138360.969,152628.359,-0.029,1.012,-0.108,0.305,0.610,0.977,93.333,10620.000,1.000
145641.297,145188.438,485039.688,399119.906,139221.516,163999.938,138172.328,152079.313,-0.029,1.013,-0.106,0.275,0.641,0.885,93.333,10621.000,1.000
145139.000,144995.500,484533.813,399034.906,138550.063,163578.391,138028.641,151499.328,-0.030,1.013,-0.106,0.153,0.610,1.007,93.333,10622.000,1.000
145442.188,145175.297,484738.094,399109.906,138774.563,163821.844,138150.688,151824.953,-0.031,1.014,-0.110,0.000,0.488,0.885,93.333,10623.000,1.000
146080.547,145444.953,485345.719,399229.344,139594.344,164351.844,138352.563,152585.891,-0.029,1.012,-0.110,-0.031,0.488,0.824,93.333,10624.000,1.000
145779.250,145254.609,485126.313,399143.438,139371.984,164104.641,138211.844,152227.281,-0.028,1.012,-0.110,-0.153,0.519,0.885,93.333,10625.000,1.000
145162.875,144995.141,484535.406,399027.031,138608.891,163592.969,138021.938,151528.391,-0.026,1.012,-0.108,-0.214,0.336,0.854,93.333,10626.000,1.000
145334.625,145117.359,484606.063,399070.844,138656.016,163717.953,138102.141,151697.813,-0.027,1.014,-0.108,-0.214,0.275,0.916,93.333,10627.000,1.000
145997.578,145412.047,485221.000,399201.906,139469.266,164270.672,138331.281,152496.219,-0.028,1.013,-0.107,-0.183,0.458,0.824,93.333,10628.000,1.000
145898.781,145310.125,485191.313,399154.156,139491.344,164193.953,138253.859,152372.563,-0.029,1.015,-0.108,-0.275,0.488,0.946,93.333,10629.000,1.000
145226.172,145019.203,484572.531,399027.281,138698.484,163641.516,138036.688,151606.078,-0.028,1.013,-0.103,-0.214,0.488,0.977,93.333,10630.000,1.000
145265.609,145084.547,484518.438,399046.438,138580.641,163655.547,138074.953,151616.453,-0.026,1.015,-0.109,-0.366,0.610,0.946,93.333,10631.000,1.000
145910.313,145383.891,485099.563,399176.500,139334.250,164189.844,138303.484,152384.719,-0.027,1.012,-0.105,-0.366,0.549,1.007,93.333,10632.000,1.000
146008.391,145370.563,485248.781,399166.313,139589.875,164279.609,138293.297,152497.375,-0.026,1.012,-0.106,-0.488,0.641,0.977,93.333,10633.000,1.000
145310.484,145047.094,484626.438,399026.313,138808.359,163714.641,138060.734,151703.172,-0.027,1.013,-0.109,-0.519,0.610,0.916,93.333,10634.000,1.000
145212.859,145048.875,484447.344,399014.594,138535.047,163610.391,138054.031,151553.063,-0.027,1.012,-0.107,-0.641,0.702,0.854,93.333,10635.000,1.000
145803.922,145338.656,484961.531,399135.656,139190.125,164103.297,138267.547,152245.875,-0.027,1.012,-0.106,-0.702,0.580,0.854,93.333,10636.000,1.000
146085.906,145415.000,485275.438,399164.344,139660.688,164350.156,138325.563,152579.813,-0.027,1.011,-0.106,-0.793,0.732,0.977,93.333,10637.000,1.000
145407.141,145083.750,484682.406,399010.938,138931.203,163791.891,138086.219,151803.672,-0.028,1.011,-0.109,-0.793,0.702,0.885,93.333,10638.000,1.000
145170.391,145025.359,484391.031,398979.281,138513.859,163579.641,138040.266,151506.922,-0.026,1.010,-0.108,-0.824,0.610,0.854,93.333,10639.000,1.000
145675.094,145281.969,484813.750,399087.656,139033.938,164001.906,138227.031,152093.797,-0.027,1.010,-0.107,-0.885,0.702,0.793,93.333,10640.000,1.000
146127.047,145447.281,485276.781,399161.406,139683.484,164391.188,138357.391,152633.000,-0.030,1.010,-0.107,-0.793,0.763,0.732,93.333,10641.000,1.000
145533.469,145140.516,484776.719,399022.563,139084.813,163904.641,138139.328,151951.813,-0.029,1.010,-0.106,-0.885,0.824,0.549,93.333,10642.000,1.000
145145.625,145003.469,484355.531,398954.344,138517.609,163566.859,138036.422,151492.359,-0.029,1.010,-0.106,-0.916,0.702,0.519,93.333,10643.000,1.000
145549.656,145220.453,484666.125,399041.344,138888.563,163902.938,138187.250,151950.109,-0.027,1.012,-0.106,-0.916,0.549,0.488,93.333,10644.000,1.000
146110.141,145442.094,485216.969,399136.281,139648.703,164381.797,138354.984,152626.844,-0.028,1.011,-0.104,-1.007,0.488,0.488,93.333,10645.000,1.000
145648.984,145185.219,484846.719,399016.750,139223.656,164000.125,138165.531,152086.547,-0.030,1.010,-0.103,-1.068,0.519,0.458,93.333,10646.000,1.000
145136.047,144989.156,484338.469,398930.031,138547.828,163563.281,138021.219,151496.016,-0.029,1.011,-0.106,-0.977,0.610,0.427,93.333,10647.000,1.000
145427.781,145163.953,484530.688,398998.594,138751.047,163792.516,138136.734,151808.313,-0.027,1.012,-0.101,-0.977,0.549,0.427,93.333,10648.000,1.000
146081.703,145446.469,485152.938,399128.500,139581.109,164346.938,138354.531,152590.094,-0.029,1.010,-0.103,-0.946,0.549,0.366,93.333,10649.000,1.000
145798.734,145263.547,484952.844,399045.719,139377.797,164118.313,138224.797,152252.844,-0.030,1.011,-0.102,-0.916,0.488,0.275,93.333,10650.000,1.000
145173.875,144998.813,484361.063,398926.625,138610.141,163596.719,138035.000,151547.875,-0.030,1.011,-0.106,-0.977,0.519,0.244,93.333,10651.000,1.000
145339.188,145121.563,484429.656,398971.063,138651.719,163719.922,138112.781,151708.984,-0.028,1.011,-0.102,-1.007,0.519,0.366,93.333,10652.000,1.000
146011.250,145427.781,485057.094,399112.219,139480.344,164290.516,138350.063,152514.719,-0.028,1.014,-0.098,-1.007,0.549,0.366,93.333,10653.000,1.000
145875.891,145309.859,485013.750,399061.625,139502.781,164197.078,138273.625,152392.766,-0.028,1.014,-0.100,-0.946,0.580,0.214,93.333,10654.000,1.000
145229.844,145023.578,484389.688,398924.219,138702.063,163648.219,138052.516,151614.031,-0.030,1.013,-0.102,-0.946,0.549,0.336,93.333,10655.000,1.000
145275.703,145088.047,484337.563,398940.656,138585.031,163666.813,138086.844,151619.672,-0.028,1.010,-0.103,-0.916,0.641,0.305,93.333,10656.000,1.000
145922.563,145391.484,484920.125,399075.031,139342.219,164214.516,138320.297,152389.375,-0.029,1.009,-0.101,-0.916,0.580,0.336,93.333,10657.000,1.000
145988.813,145361.813,485059.063,399066.281,139600.859,164285.953,138314.125,152509.000,-0.030,1.008,-0.103,-0.793,0.519,0.336,93.333,10658.000,1.000
145305.484,145045.578,484430.000,398919.469,138810.422,163711.063,138074.875,151706.922,-0.029,1.009,-0.102,-0.671,0.641,0.458,93.333,10659.000,1.000
145216.516,145050.219,484252.438,398904.375,138532.625,163611.203,138055.641,151551.453,-0.029,1.010,-0.101,-0.671,0.549,0.549,93.333,10660.000,1.000
145800.438,145339.281,484763.688,399026.750,139183.969,164103.922,138271.828,152242.656,-0.030,1.009,-0.101,-0.671,0.610,0.488,93.333,10661.000,1.000
146070.719,145413.219,485083.219,399059.938,139664.438,164346.578,138335.578,152594.391,-0.031,1.011,-0.104,-0.458,0.519,0.549,93.333,10662.000,1.000
145410.438,145100.016,484507.969,398919.656,138954.453,163805.844,138105.172,151833.078,-0.031,1.009,-0.103,-0.366,0.549,0.641,93.333,10663.000,1.000
145195.063,145048.344,484214.188,398885.844,138528.250,163598.422,138053.141,151523.563,-0.030,1.011,-0.105,-0.244,0.519,0.580,93.333,10664.000,1.000
145692.438,145300.469,484626.875,398996.531,139040.906,164011.828,138242.500,152101.391,-0.031,1.011,-0.101,-0.244,0.488,0.519,93.333,10665.000,1.000
146124.719,145448.625,485083.031,399064.938,139690.188,164387.516,138361.781,152640.344,-0.031,1.012,-0.101,-0.183,0.397,0.519,93.333,10666.000,1.000
145525.422,145140.172,484582.531,398928.219,139096.609,163899.891,138138.078,151960.750,-0.030,1.011,-0.103,-0.214,0.458,0.549,93.333,10667.000,1.000
145172.891,145014.453,484173.125,398860.469,138528.516,163574.984,138029.094,151494.672,-0.029,1.011,-0.103,-0.183,0.336,0.458,93.333,10668.000,1.000
145558.500,145228.766,484475.063,398948.250,138882.656,163897.297,138186.813,151941.625,-0.030,1.010,-0.104,-0.122,0.397,0.549,93.333,10669.000,1.000
146121.672,145458.188,485038.156,399051.063,139656.391,164385.203,138366.516,152634.609,-0.033,1.010,-0.106,-0.061,0.549,0.488,93.333,10670.000,1.000
145643.172,145197.469,484664.000,398930.750,139238.047,163998.156,138174.828,152105.500,-0.029,1.012,-0.106,-0.031,0.610,0.519,93.333,10671.000,1.000
145173.688,145014.375,484159.719,398838.750,138564.016,163583.578,138028.563,151509.609,-0.031,1.011,-0.107,0.061,0.641,0.458,93.333,10672.000,1.000
145451.844,145178.438,484341.688,398902.313,138759.016,163806.281,138144.688,151810.016,-0.032,1.012,-0.107,0.000,0.641,0.641,93.333,10673.000,1.000
146100.031,145461.406,484967.250,399031.313,139595.688,164366.688,138363.203,152594.297,-0.031,1.011,-0.108,0.092,0.610,0.549,93.333,10674.000,1.000
145826.906,145282.406,484778.688,398947.719,139415.891,164151.125,138232.938,152271.172,-0.031,1.010,-0.105,0.092,0.702,0.488,93.333,10675.000,1.000
145190.766,145007.219,484174.219,398820.938,138641.000,163619.063,138032.125,151550.016,-0.031,1.007,-0.106,0.214,0.610,0.580,93.333,10676.000,1.000
145339.359,145118.625,484228.125,398857.344,138667.719,163732.891,138104.375,151696.734,-0.032,1.010,-0.107,0.305,0.610,0.580,93.333,10677.000,1.000
146004.375,145416.797,484846.094,398988.125,139479.625,164297.313,138332.359,152493.797,-0.031,1.011,-0.106,0.305,0.641,0.641,93.333,10678.000,1.000
145924.984,145316.563,484835.188,398939.406,139528.453,164234.813,138260.031,152395.813,-0.031,1.011,-0.105,0.275,0.641,0.580,93.333,10679.000,1.000
145242.531,145015.703,484210.781,398808.688,138733.969,163671.469,138047.063,151622.000,-0.032,1.010,-0.104,0.244,0.671,0.671,93.333,10680.000,1.000
145268.828,145081.875,484149.906,398829.000,138606.484,163677.547,138083.359,151617.703,-0.032,1.011,-0.106,0.336,0.671,0.641,93.333,10681.000,1.000
145905.313,145385.500,484726.031,398961.938,139353.828,164217.828,138312.953,152380.344,-0.032,1.011,-0.106,0.366,0.732,0.702,93.333,10682.000,1.000
146027.891,145384.156,484897.250,398954.875,139639.313,164324.578,138315.281,152523.656,-0.032,1.012,-0.108,0.305,0.702,0.732,93.333,10683.000,1.000
145326.938,145059.344,484273.469,398808.438,138853.609,163742.094,138078.094,151725.609,-0.031,1.013,-0.107,0.305,0.641,0.732,93.333,10684.000,1.000
145201.766,145048.875,484072.125,398788.313,138552.297,163617.281,138059.578,151551.000,-0.031,1.013,-0.101,0.305,0.671,0.671,93.333,10685.000,1.000
145777.906,145335.156,484575.469,398910.156,139191.563,164107.766,138275.766,152231.750,-0.031,1.013,-0.104,0.275,0.702,0.854,93.333,10686.000,1.000
146089.313,145427.703,484917.813,398949.250,139693.406,164378.672,138351.766,152603.063,-0.030,1.013,-0.108,0.183,0.793,0.824,93.333,10687.000,1.000
145428.688,145103.859,484346.781,398806.094,138987.094,163833.563,138114.203,151843.719,-0.031,1.017,-0.107,0.214,0.793,0.946,93.333,10688.000,1.000
145163.766,145026.344,484029.094,398763.281,138538.891,163592.688,138046.438,151514.797,-0.031,1.015,-0.108,0.214,0.824,1.038,93.333,10689.000,1.000
145647.813,145272.938,484428.219,398869.031,139034.656,163997.797,138229.719,152082.891,-0.030,1.013,-0.103,0.183,1.007,1.038,93.333,10690.000,1.000
146112.203,145443.797,484902.875,398947.531,139703.594,164398.969,138363.203,152646.422,-0.031,1.011,-0.104,0.031,0.946,1.129,93.333,10691.000,1.000
145536.953,145143.109,484418.906,398810.219,139126.828,163924.125,138141.297,151979.891,-0.030,1.012,-0.108,-0.061,0.885,1.160,93.333,10692.000,1.000
145132.828,144996.578,483985.281,398737.625,138541.297,163570.703,138024.984,151498.172,-0.030,1.010,-0.106,-0.092,0.885,1.190,93.333,10693.000,1.000
145519.344,145208.734,484276.844,398823.438,138883.828,163884.609,138171.156,151933.391,-0.031,1.010,-0.103,-0.061,0.916,1.221,93.333,10694.000,1.000
146112.109,145454.438,484854.875,398936.531,139671.234,164386.188,138359.984,152640.609,-0.033,1.010,-0.102,-0.061,0.885,1.221,93.333,10695.000,1.000
145678.313,145206.328,484508.781,398822.094,139276.672,164027.656,138177.500,152126.781,-0.031,1.011,-0.104,-0.183,0.885,1.160,93.333,10696.000,1.000
145147.234,144996.219,483979.500,398728.688,138580.281,163576.594,138023.281,151515.234,-0.031,1.013,-0.106,-0.153,0.824,1.190,93.333,10697.000,1.000
145419.828,145162.609,484151.063,398794.563,138765.000,163792.156,138133.781,151806.172,-0.032,1.013,-0.108,-0.153,0.885,1.312,93.333,10698.000,1.000
146077.422,145450.938,484772.781,398921.969,139597.828,164351.406,138354.094,152586.969,-0.031,1.012,-0.109,-0.183,0.732,1.282,93.333,10699.000,1.000
145827.266,145282.328,484601.500,398841.250,139432.156,164147.281,138226.688,152278.234,-0.031,1.012,-0.109,-0.092,0.854,1.404,93.333,10700.000,1.000
145191.484,145011.516,484004.594,398717.844,138660.031,163616.469,138032.125,151558.156,-0.031,1.013,-0.107,-0.031,0.793,1.404,93.333,10701.000,1.000
145337.391,145123.359,484056.906,398754.344,138680.156,163721.797,138103.297,151693.781,-0.028,1.012,-0.104,-0.183,0.824,1.434,93.333,10702.000,1.000
146002.578,145426.625,484675.156,398887.656,139491.969,164288.016,138334.328,152492.813,-0.027,1.013,-0.107,-0.244,0.946,1.495,93.333,10703.000,1.000
145940.266,145339.813,484680.063,398843.563,139562.875,164242.953,138273.359,152416.641,-0.027,1.013,-0.107,-0.153,1.038,1.495,93.333,10704.000,1.000
145253.797,145032.703,484051.531,398708.031,138766.438,163672.359,138055.109,151636.125,-0.028,1.012,-0.106,-0.183,1.160,1.465,93.333,10705.000,1.000
145262.109,145080.984,483969.031,398717.406,138617.484,163660.281,138083.266,151613.953,-0.030,1.011,-0.106,-0.153,1.007,1.404,93.333,10706.000,1.000
145893.859,145380.141,484536.656,398844.188,139356.250,164199.406,138310.641,152370.953,-0.030,1.011,-0.107,-0.153,1.038,1.404,93.333,10707.000,1.000
146025.109,145382.281,484717.906,398837.313,139655.766,164318.672,138315.641,152528.938,-0.030,1.009,-0.107,-0.061,1.038,1.404,93.333,10708.000,1.000
145322.828,145052.188,484090.625,398689.500,138871.938,163734.672,138074.875,151728.203,-0.029,1.010,-0.109,0.000,1.038,1.373,93.333,10709.000,1.000
145197.203,145043.688,483887.500,398677.813,138566.156,163608.422,138059.484,151547.250,-0.027,1.009,-0.109,0.122,0.916,1.251,93.333,10710.000,1.000
145768.422,145325.859,484382.969,398802.438,139192.641,164092.750,138271.203,152220.391,-0.027,1.009,-0.107,0.061,0.916,1.251,93.333,10711.000,1.000
146100.031,145428.859,484740.156,398850.531,139714.594,164377.516,138350.953,152610.656,-0.027,1.011,-0.109,0.214,0.977,1.221,93.333,10712.000,1.000
145445.766,145109.406,484171.719,398708.656,139019.984,163837.938,138118.594,151857.844,-0.029,1.010,-0.108,0.153,1.099,1.129,93.333,10713.000,1.000
145175.484,145036.281,483852.094,398675.031,138570.094,163598.766,138059.047,151525.250,-0.029,1.010,-0.112,0.305,1.160,1.160,93.333,10714.000,1.000
145659.359,145290.375,484251.000,398785.625,139059.953,164006.828,138244.469,152089.953,-0.027,1.009,-0.112,0.336,1.099,1.190,93.333,10715.000,1.000
146123.906,145458.719,484722.813,398857.781,139727.734,164406.203,138376.531,152656.156,-0.027,1.009,-0.114,0.427,1.099,1.160,93.333,10716.000,1.000
145553.047,145160.188,484243.156,398719.906,139160.094,163937.172,138159.266,151998.219,-0.027,1.005,-0.112,0.488,1.068,1.038,93.333,10717.000,1.000
145145.891,145016.422,483808.281,398652.938,138572.063,163582.859,138048.406,151514.078,-0.026,1.007,-0.111,0.671,1.068,1.129,93.333,10718.000,1.000
145524.703,145222.859,484092.406,398736.281,138903.844,163892.828,138195.563,151940.016,-0.024,1.010,-0.109,0.671,1.068,1.038,93.333,10719.000,1.000
146115.688,145461.500,484669.094,398839.719,139688.672,164393.328,138377.250,152649.094,-0.024,1.017,-0.109,0.702,1.038,1.068,93.333,10720.000,1.000
145694.844,145221.250,484338.281,398730.375,139314.234,164051.703,138202.719,152155.313,-0.025,1.018,-0.109,0.702,1.129,1.068,93.333,10721.000,1.000
145155.359,145007.938,483804.688,398633.813,138611.938,163595.375,138046.609,151537.063,-0.023,1.017,-0.110,0.549,1.160,1.099,93.333,10722.000,1.000
145416.250,145171.641,483963.406,398693.719,138778.766,163800.469,138153.719,151812.438,-0.023,1.020,-0.112,0.549,1.160,1.099,93.333,10723.000,1.000
146064.547,145454.703,484581.656,398818.531,139607.750,164355.688,138369.641,152595.094,-0.025,1.019,-0.112,0.458,1.282,0.977,93.333,10724.000,1.000
145819.750,145289.563,484416.313,398741.625,139452.000,164162.484,138244.656,152300.594,-0.026,1.022,-0.114,0.214,1.221,0.916,93.333,10725.000,1.000
145189.969,145025.547,483821.063,398625.844,138681.938,163637.844,138052.250,151580.859,-0.026,1.021,-0.113,0.092,1.312,0.824,93.333,10726.000,1.000
145329.078,145134.266,483861.125,398660.719,138685.969,163734.406,138118.859,151704.969,-0.029,1.020,-0.114,-0.092,1.190,0.702,93.333,10727.000,1.000
145996.063,145437.531,484479.531,398792.156,139496.438,164299.359,138350.328,152501.672,-0.029,1.020,-0.111,-0.183,1.251,0.671,93.333,10728.000,1.000
145952.609,145358.406,484502.156,398750.031,139585.750,164270.047,138291.406,152438.375,-0.033,1.019,-0.109,-0.305,1.160,0.366,93.333,10729.000,1.000
145256.844,145042.891,483868.813,398608.156,138782.797,163695.156,138060.656,151645.594,-0.034,1.019,-0.111,-0.458,1.068,0.305,93.333,10730.000,1.000
145253.531,145088.578,483780.031,398614.875,138624.453,163674.953,138082.641,151612.422,-0.035,1.017,-0.108,-0.610,0.916,0.153,93.333,10731.000,1.000
145882.328,145386.922,484344.000,398740.313,139354.188,164206.922,138307.766,152364.344,-0.035,1.014,-0.106,-0.763,0.854,0.122,93.333,10732.000,1.000
146033.516,145399.797,484540.344,398741.625,139668.906,164338.703,138317.703,152538.328,-0.035,1.013,-0.104,-0.793,0.793,0.061,93.333,10733.000,1.000
145332.750,145068.281,483920.469,398595.813,138894.641,163761.406,138077.281,151742.063,-0.033,1.011,-0.106,-0.824,0.702,-0.061,93.333,10734.000,1.000
145191.938,145050.844,483703.656,398580.094,138576.266,163625.859,138054.031,151548.594,-0.033,1.011,-0.107,-0.854,0.549,-0.122,93.333,10735.000,1.000
145751.438,145328.094,484186.563,398703.188,139190.047,164099.906,138260.922,152213.063,-0.032,1.010,-0.104,-0.885,0.580,-0.092,93.333,10736.000,1.000
146085.641,145429.047,484547.844,398748.438,139718.438,164386.000,138339.875,152612.891,-0.031,1.009,-0.109,-0.916,0.488,-0.122,93.333,10737.000,1.000
145436.188,145107.000,483984.406,398604.406,139028.031,163845.094,138104.281,151863.219,-0.028,1.010,-0.109,-0.885,0.488,-0.061,93.333,10738.000,1.000
145154.563,145023.313,483648.844,398559.063,138561.688,163589.563,138035.797,151517.469,-0.028,1.010,-0.111,-0.854,0.397,-0.031,93.333,10739.000,1.000
145625.906,145267.844,484032.781,398657.781,139032.234,163978.484,138214.797,152067.234,-0.030,1.012,-0.110,-1.038,0.427,-0.031,93.333,10740.000,1.000
