thisRow.t,notes,Start.started,textWelcome.started,keyWelcome.started,Start.stopped,break_1.started,polygon.started,polygon.stopped,break_1.stopped,trial.started,eegtime,hz_18.started,hz_16.started,hz_12.started,hz_18.stopped,hz_16.stopped,hz_12.stopped,trial.stopped,break_2.started,polygon_2.started,polygon_2.stopped,break_2.stopped,Adios.started,text_3.started,key_resp.started,Adios.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07695000001695007,0.08411549997981638,0.08411549997981638,2.433754099998623,,,,,,,,,,,,,,,,,,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,2.433779000013601,2.443183899973519,4.937546300003305,4.930807499971706,,,,,,,,,,,,,,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,4.93082469998626,1,4.937546300003305,4.937546300003305,4.937546300003305,24.92821530002402,24.92821530002402,24.92821530002402,24.921849599981215,,,,,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,,,,,,,,,,24.921868600009475,24.92821530002402,34.920167799980845,34.913506100012455,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,34.91352389997337,2,34.92705009999918,34.92705009999918,34.92705009999918,54.91790030000266,54.91790030000266,54.91790030000266,54.91150619997643,,,,,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,,,,,,,,,,54.91152500000317,54.92483239999274,64.9167843000032,64.91045570001006,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,64.91047240002081,3,64.9237650000141,64.9237650000141,64.9237650000141,84.914658099995,84.914658099995,84.914658099995,84.90813749999506,,,,,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,,,,,,,,,,84.90815520001343,84.92856159998337,94.92028179997578,94.91375080001308,,,,,,,,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
,,,,,,,,,,,,,,,,,,,,,,,94.91376919997856,94.92731689999346,94.92731689999346,96.29576670000097,space,1.3632377999601886,None,0006,001,2024-07-07_22h09.22.586,untitled,2024.1.5,None,2024-07-07 22h09.39.898737 -0400,
