thisRow.t,notes,Start.started,textWelcome.started,keyWelcome.started,Start.stopped,break_1.started,polygon.started,polygon.stopped,break_1.stopped,trial.started,hz_18.started,hz_16.started,hz_12.started,text.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007861900026910007,0.01630060002207756,0.01630060002207756,1.6061654000077397,,,,,,,,,,637670,001,2024-07-07_22h19.42.263,untitled,2024.1.5,None,2024-07-07 22h19.48.495311 -0400,
,,,,,,1.6061934999888763,1.61183330003405,4.111468899995089,4.099418800033163,,,,,,637670,001,2024-07-07_22h19.42.263,untitled,2024.1.5,None,2024-07-07 22h19.48.495311 -0400,
,,,,,,,,,,4.099436999997124,4.111468899995089,4.111468899995089,4.111468899995089,4.111468899995089,,,,,,,,
