thisRow.t,notes,Start.started,textWelcome.started,keyWelcome.started,Start.stopped,break_1.started,polygon.started,polygon.stopped,break_1.stopped,trial.started,eegtime,hz_18.started,hz_16.started,hz_12.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.07676909997826442,0.08666740002809092,0.08666740002809092,2.451871700002812,,,,,,,,,,004,001,2024-07-07_21h56.38.004,untitled,2024.1.5,None,2024-07-07 21h56.47.403511 -0400,
,,,,,,2.4518938999972306,2.4615836000302806,4.955528600024991,4.948883900011424,,,,,,004,001,2024-07-07_21h56.38.004,untitled,2024.1.5,None,2024-07-07 21h56.47.403511 -0400,
,,,,,,,,,,4.9488990000099875,1,4.955528600024991,4.955528600024991,4.955528600024991,,,,,,,,
