thisRow.t,notes,Start.started,textWelcome.started,keyWelcome.started,Start.stopped,break_1.started,polygon.started,polygon.stopped,break_1.stopped,trial.started,hz_18.started,hz_16.started,hz_12.started,text.started,text_2.started,text_4.started,text_4.stopped,hz_18.stopped,hz_16.stopped,hz_12.stopped,text.stopped,text_2.stopped,trial.stopped,break_2.started,polygon_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004403600003570318,0.012874900014139712,0.012874900014139712,1.6622847999678925,,,,,,,,,,,,,,,,,,,,,654537,001,2024-07-07_22h22.05.354,untitled,2024.1.5,None,2024-07-07 22h22.15.069949 -0400,
,,,,,,1.6623133000102825,1.6707881999900565,4.170513199991547,4.158654399972875,,,,,,,,,,,,,,,,,654537,001,2024-07-07_22h22.05.354,untitled,2024.1.5,None,2024-07-07 22h22.15.069949 -0400,
,,,,,,,,,,4.158680099993944,4.170513199991547,4.170513199991547,4.170513199991547,4.170513199991547,4.170513199991547,4.170513199991547,5.170438200002536,24.162843599973712,24.162843599973712,24.162843599973712,24.162843599973712,24.162843599973712,24.156555800000206,,,654537,001,2024-07-07_22h22.05.354,untitled,2024.1.5,None,2024-07-07 22h22.15.069949 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,24.156574399967212,24.162843599973712,,,,,,,,
