thisRow.t,notes,Start.started,textWelcome.started,keyWelcome.started,Start.stopped,break_1.started,polygon.started,polygon.stopped,break_1.stopped,trial.started,eegtime,hz_18.started,hz_16.started,hz_12.started,hz_18.stopped,hz_16.stopped,hz_12.stopped,trial.stopped,break_2.started,polygon_2.started,polygon_2.stopped,break_2.stopped,Adios.started,text_3.started,key_resp.started,Adios.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.09132760000647977,0.09933490003459156,0.09933490003459156,5.568614999996498,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,5.568639900011476,5.578002499998547,8.072223299997859,8.065667600021698,,,,,,,,,,,,,,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,8.065684800036252,1,8.072223299997859,8.072223299997859,8.072223299997859,28.063045100017916,28.063045100017916,28.063045100017916,28.056639900023583,,,,,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,,,,,,,,,,28.056657500041183,28.063045100017916,38.05500540003413,38.04844119999325,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,38.048457800003234,2,38.061916000035126,38.061916000035126,38.061916000035126,58.05269979999866,58.05269979999866,58.05269979999866,58.046242200012784,,,,,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,,,,,,,,,,58.04626010003267,58.05966940004146,68.05156550003449,68.04508510004962,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,68.04510119999759,3,68.05860680004116,68.05860680004116,68.05860680004116,88.04931760003092,88.04931760003092,88.04931760003092,88.04299950000132,,,,,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,,,,,,,,,,88.04301690001739,88.06326379999518,98.05517250002595,98.0488201000262,,,,,,,,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
,,,,,,,,,,,,,,,,,,,,,,,98.04883720004,98.0622048000223,98.0622048000223,100.2709346000338,space,2.2015138000133447,None,0005,001,2024-07-07_21h58.54.407,untitled,2024.1.5,None,2024-07-07 21h59.05.105508 -0400,
