EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
10.436,10.855,10.683,10.699,11.038,11.093,11.161,10.650,-0.008,0.986,-0.050,-0.061,-0.427,0.153,26.667,2866.000,1.000
13.626,14.034,13.814,13.886,14.195,14.274,14.341,13.845,-0.006,0.986,-0.050,-0.122,-0.427,0.153,26.667,2867.000,1.000
8.155,8.369,8.149,8.308,8.307,8.454,8.546,8.152,-0.010,0.985,-0.048,-0.031,-0.366,0.244,26.667,2868.000,1.000
2.036,2.078,1.891,2.184,1.834,1.972,2.033,1.830,-0.008,0.987,-0.047,-0.153,-0.366,0.336,26.667,2869.000,1.000
4.115,4.207,3.956,4.351,3.841,3.903,3.844,3.876,-0.009,0.985,-0.047,-0.153,-0.458,0.244,26.667,2870.000,1.000
8.559,8.751,8.408,8.755,8.368,8.329,8.174,8.332,-0.008,0.986,-0.049,-0.183,-0.458,0.183,26.667,2871.000,1.000
6.549,6.661,6.387,6.501,6.445,6.324,6.249,6.317,-0.008,0.986,-0.050,-0.275,-0.305,0.214,26.667,2872.000,1.000
2.450,2.411,2.334,2.212,2.362,2.285,2.340,2.253,-0.007,0.989,-0.051,-0.214,-0.427,0.244,26.667,2873.000,1.000
5.135,5.031,5.135,4.997,4.924,5.091,5.029,5.022,-0.007,0.987,-0.053,-0.122,-0.458,0.214,26.667,2874.000,1.000
11.251,11.177,11.279,11.304,10.876,11.270,10.990,11.233,-0.008,0.988,-0.053,-0.122,-0.488,0.183,26.667,2875.000,1.000
11.153,11.259,11.060,11.175,10.803,11.148,10.951,11.193,-0.010,0.988,-0.046,-0.122,-0.397,0.275,26.667,2876.000,1.000
6.342,6.742,6.155,6.280,6.191,6.409,6.420,6.372,-0.008,0.986,-0.049,-0.244,-0.366,0.153,26.667,2877.000,1.000
6.843,7.371,6.718,6.975,6.869,7.132,7.056,6.851,-0.008,0.985,-0.049,-0.244,-0.519,0.214,26.667,2878.000,1.000
13.216,13.463,13.161,13.607,13.328,13.586,13.326,13.241,-0.008,0.987,-0.048,-0.183,-0.427,0.122,26.667,2879.000,1.000
15.386,15.125,15.249,15.661,15.445,15.490,15.376,15.379,-0.006,0.987,-0.049,-0.153,-0.519,0.214,26.667,2880.000,1.000
11.198,10.751,10.943,11.127,11.069,10.958,11.199,11.030,-0.008,0.988,-0.046,-0.183,-0.488,0.275,26.667,2881.000,1.000
11.001,10.926,10.805,10.814,10.844,10.719,11.126,10.725,-0.008,0.989,-0.045,-0.214,-0.397,0.305,26.667,2882.000,1.000
18.117,18.525,18.163,18.072,18.269,18.061,18.353,18.028,-0.008,0.985,-0.043,-0.183,-0.458,0.214,26.667,2883.000,1.000
21.355,21.833,21.621,21.450,21.792,21.419,21.583,21.562,-0.008,0.984,-0.047,-0.244,-0.458,0.214,26.667,2884.000,1.000
15.451,15.638,15.724,15.601,15.810,15.333,15.617,15.675,-0.009,0.982,-0.046,-0.397,-0.519,0.275,26.667,2885.000,1.000
11.147,11.115,11.231,11.308,11.278,10.793,11.273,11.182,-0.009,0.984,-0.047,-0.366,-0.397,0.275,26.667,2886.000,1.000
14.819,14.853,14.703,14.992,14.904,14.494,14.869,14.768,-0.009,0.984,-0.049,-0.183,-0.427,0.305,26.667,2887.000,1.000
16.521,16.729,16.404,16.783,16.735,16.462,16.471,16.531,-0.007,0.985,-0.050,-0.183,-0.519,0.244,26.667,2888.000,1.000
9.607,9.861,9.694,9.982,9.906,9.781,9.523,9.706,-0.008,0.985,-0.045,-0.153,-0.519,0.305,26.667,2889.000,1.000
3.814,3.892,3.984,4.100,3.994,4.004,3.682,3.913,-0.008,0.985,-0.047,-0.122,-0.427,0.275,26.667,2890.000,1.000
6.615,6.420,6.561,6.582,6.560,6.686,6.363,6.554,-0.009,0.985,-0.046,-0.183,-0.458,0.153,26.667,2891.000,1.000
8.931,8.708,8.707,8.664,8.807,8.956,8.648,8.691,-0.006,0.987,-0.049,-0.244,-0.427,0.214,26.667,2892.000,1.000
2.060,2.136,2.049,1.850,2.107,2.142,1.858,1.875,-0.008,0.984,-0.049,-0.153,-0.458,0.244,26.667,2893.000,1.000
-6.441,-6.105,-6.144,-6.453,-6.271,-6.315,-6.610,-6.335,-0.009,0.988,-0.047,-0.092,-0.458,0.244,26.667,2894.000,1.000
-6.953,-6.611,-6.639,-6.827,-6.918,-6.807,-7.024,-6.636,-0.006,0.985,-0.047,-0.153,-0.458,0.244,26.667,2895.000,1.000
-5.092,-4.808,-4.909,-4.891,-5.226,-4.918,-4.861,-4.902,-0.007,0.985,-0.049,-0.122,-0.397,0.214,26.667,2896.000,1.000
-10.501,-10.183,-10.344,-10.264,-10.541,-10.388,-10.073,-10.570,-0.009,0.984,-0.051,-0.122,-0.397,0.092,26.667,2897.000,1.000
-18.605,-18.224,-18.438,-18.419,-18.375,-18.686,-18.287,-18.665,-0.007,0.986,-0.050,-0.214,-0.458,0.092,26.667,2898.000,1.000
-19.032,-18.696,-18.860,-18.944,-18.631,-19.261,-18.827,-18.850,-0.009,0.987,-0.051,-0.061,-0.427,0.153,26.667,2899.000,1.000
-14.709,-14.554,-14.463,-14.621,-14.314,-14.850,-14.450,-14.422,-0.009,0.987,-0.051,-0.153,-0.488,0.244,26.667,2900.000,1.000
-16.424,-16.432,-16.145,-16.218,-16.172,-16.338,-16.178,-16.245,-0.009,0.988,-0.053,-0.153,-0.549,0.183,26.667,2901.000,1.000
-23.244,-23.230,-23.061,-22.974,-23.190,-23.018,-23.121,-23.112,-0.009,0.988,-0.049,-0.153,-0.488,0.183,26.667,2902.000,1.000
-24.621,-24.453,-24.539,-24.464,-24.691,-24.420,-24.491,-24.400,-0.010,0.986,-0.048,-0.092,-0.549,0.214,26.667,2903.000,1.000
-19.545,-19.220,-19.448,-19.535,-19.584,-19.462,-19.283,-19.307,-0.011,0.988,-0.049,-0.122,-0.488,0.244,26.667,2904.000,1.000
-17.672,-17.307,-17.545,-17.717,-17.564,-17.688,-17.430,-17.581,-0.010,0.988,-0.046,-0.244,-0.458,0.244,26.667,2905.000,1.000
-21.105,-20.939,-21.131,-21.241,-20.931,-21.181,-21.105,-21.247,-0.010,0.987,-0.048,-0.244,-0.519,0.244,26.667,2906.000,1.000
-20.310,-20.495,-20.571,-20.575,-20.291,-20.477,-20.505,-20.639,-0.012,0.987,-0.048,-0.214,-0.458,0.305,26.667,2907.000,1.000
-12.060,-12.500,-12.355,-12.295,-12.234,-12.363,-12.281,-12.415,-0.011,0.985,-0.047,-0.214,-0.580,0.275,26.667,2908.000,1.000
-6.457,-6.919,-6.645,-6.529,-6.653,-6.856,-6.720,-6.704,-0.010,0.985,-0.048,-0.214,-0.458,0.305,26.667,2909.000,1.000
-8.491,-8.827,-8.699,-8.490,-8.658,-8.930,-8.838,-8.630,-0.008,0.984,-0.051,-0.183,-0.549,0.275,26.667,2910.000,1.000
-8.422,-8.712,-8.819,-8.513,-8.679,-8.933,-8.732,-8.557,-0.008,0.987,-0.050,-0.183,-0.488,0.214,26.667,2911.000,1.000
-0.217,-0.578,-0.750,-0.452,-0.569,-0.753,-0.376,-0.405,-0.007,0.985,-0.045,-0.183,-0.488,0.336,26.667,2912.000,1.000
6.938,6.620,6.543,6.692,6.680,6.678,6.975,6.854,-0.008,0.986,-0.045,-0.244,-0.488,0.214,26.667,2913.000,1.000
5.819,5.777,5.801,5.794,5.825,6.095,6.103,6.079,-0.007,0.985,-0.048,-0.183,-0.458,0.366,26.667,2914.000,1.000
4.027,4.344,4.385,4.261,4.322,4.649,4.527,4.636,-0.007,0.985,-0.050,-0.153,-0.458,0.336,26.667,2915.000,1.000
9.087,9.619,9.634,9.339,9.556,9.624,9.632,9.756,-0.006,0.985,-0.048,-0.214,-0.488,0.244,26.667,2916.000,1.000
14.859,15.332,15.329,14.912,15.207,15.133,15.264,15.236,-0.006,0.986,-0.051,-0.244,-0.458,0.153,26.667,2917.000,1.000
13.874,14.084,14.002,13.748,13.817,13.967,14.044,13.851,-0.008,0.984,-0.045,-0.244,-0.366,0.275,26.667,2918.000,1.000
11.345,11.341,11.114,11.203,10.994,11.401,11.299,11.184,-0.009,0.985,-0.048,-0.183,-0.458,0.244,26.667,2919.000,1.000
15.110,15.057,14.818,15.053,14.796,15.257,14.965,15.124,-0.009,0.987,-0.049,-0.122,-0.458,0.244,26.667,2920.000,1.000
20.541,20.446,20.412,20.524,20.282,20.730,20.377,20.713,-0.007,0.988,-0.049,-0.061,-0.397,0.275,26.667,2921.000,1.000
18.175,17.956,18.111,18.150,17.827,18.205,17.975,18.264,-0.006,0.985,-0.049,0.000,-0.427,0.336,26.667,2922.000,1.000
10.830,10.596,10.746,10.882,10.573,10.731,10.717,10.771,-0.008,0.985,-0.052,-0.061,-0.458,0.275,26.667,2923.000,1.000
9.179,9.181,9.284,9.441,9.305,9.261,9.433,9.238,-0.008,0.985,-0.049,-0.061,-0.458,0.244,26.667,2924.000,1.000
12.618,12.827,13.002,13.039,12.978,12.990,13.235,13.055,-0.009,0.986,-0.050,-0.122,-0.427,0.061,26.667,2925.000,1.000
10.353,10.387,10.713,10.662,10.522,10.739,10.944,10.948,-0.007,0.987,-0.046,-0.153,-0.488,0.122,26.667,2926.000,1.000
1.957,1.623,2.108,1.986,1.841,2.114,2.228,2.226,-0.008,0.988,-0.050,-0.153,-0.427,0.214,26.667,2927.000,1.000
-1.095,-1.537,-0.979,-1.215,-1.247,-1.089,-1.076,-1.195,-0.009,0.987,-0.050,-0.092,-0.427,0.336,26.667,2928.000,1.000
2.954,2.719,3.063,2.853,2.952,2.959,2.970,2.904,-0.010,0.987,-0.051,-0.122,-0.427,0.183,26.667,2929.000,1.000
2.095,2.027,2.003,1.942,2.198,2.047,2.209,2.295,-0.009,0.984,-0.051,-0.122,-0.488,0.122,26.667,2930.000,1.000
-7.405,-7.590,-7.662,-7.766,-7.378,-7.604,-7.393,-7.208,-0.009,0.987,-0.051,-0.092,-0.427,0.183,26.667,2931.000,1.000
-13.924,-14.293,-14.103,-14.378,-14.080,-14.192,-14.214,-13.964,-0.008,0.987,-0.049,-0.183,-0.519,0.275,26.667,2932.000,1.000
-11.734,-12.046,-11.772,-12.019,-11.990,-11.911,-12.195,-11.906,-0.008,0.988,-0.050,-0.183,-0.488,0.275,26.667,2933.000,1.000
-10.911,-11.059,-10.917,-11.071,-11.115,-10.963,-11.322,-10.955,-0.008,0.987,-0.046,-0.305,-0.458,0.244,26.667,2934.000,1.000
-17.586,-17.752,-17.599,-17.902,-17.703,-17.581,-17.945,-17.407,-0.008,0.985,-0.045,-0.275,-0.397,0.305,26.667,2935.000,1.000
-22.334,-22.621,-22.297,-22.836,-22.371,-22.322,-22.682,-22.091,-0.005,0.985,-0.047,-0.214,-0.488,0.305,26.667,2936.000,1.000
-18.459,-18.777,-18.370,-18.931,-18.383,-18.504,-18.754,-18.390,-0.007,0.985,-0.047,-0.275,-0.458,0.305,26.667,2937.000,1.000
-14.906,-15.200,-14.889,-15.305,-14.805,-15.126,-15.164,-15.110,-0.007,0.988,-0.047,-0.214,-0.458,0.305,26.667,2938.000,1.000
-19.627,-19.946,-19.793,-20.049,-19.653,-20.044,-19.843,-20.044,-0.009,0.987,-0.047,-0.153,-0.488,0.244,26.667,2939.000,1.000
-24.793,-25.201,-25.059,-25.160,-24.900,-25.268,-24.877,-25.334,-0.008,0.987,-0.048,-0.214,-0.488,0.397,26.667,2940.000,1.000
-21.181,-21.681,-21.387,-21.357,-21.246,-21.563,-21.189,-21.751,-0.007,0.985,-0.049,-0.122,-0.488,0.336,26.667,2941.000,1.000
-15.082,-15.519,-15.138,-15.055,-15.025,-15.280,-15.140,-15.472,-0.010,0.988,-0.047,-0.183,-0.458,0.214,26.667,2942.000,1.000
-16.691,-16.887,-16.547,-16.496,-16.439,-16.677,-16.740,-16.752,-0.010,0.985,-0.046,-0.244,-0.427,0.214,26.667,2943.000,1.000
-21.658,-21.662,-21.353,-21.383,-21.340,-21.535,-21.646,-21.579,-0.008,0.988,-0.048,-0.214,-0.366,0.336,26.667,2944.000,1.000
-19.267,-19.202,-18.908,-19.032,-19.130,-19.201,-19.303,-19.300,-0.009,0.986,-0.046,-0.214,-0.427,0.336,26.667,2945.000,1.000
-11.552,-11.362,-11.199,-11.387,-11.539,-11.555,-11.666,-11.643,-0.009,0.986,-0.047,-0.122,-0.458,0.244,26.667,2946.000,1.000
-9.247,-8.885,-8.930,-9.108,-9.131,-9.147,-9.286,-9.216,-0.007,0.985,-0.042,-0.214,-0.458,0.183,26.667,2947.000,1.000
-12.566,-12.176,-12.308,-12.474,-12.385,-12.303,-12.445,-12.448,-0.008,0.985,-0.046,-0.122,-0.458,0.183,26.667,2948.000,1.000
-10.798,-10.556,-10.676,-10.856,-10.782,-10.619,-10.699,-10.828,-0.006,0.985,-0.044,-0.122,-0.488,0.244,26.667,2949.000,1.000
-1.805,-1.730,-1.950,-1.982,-2.026,-1.918,-1.967,-2.104,-0.007,0.985,-0.047,-0.092,-0.549,0.214,26.667,2950.000,1.000
3.453,3.505,3.102,3.359,3.109,3.223,3.102,3.053,-0.007,0.987,-0.049,-0.153,-0.549,0.153,26.667,2951.000,1.000
0.825,0.969,0.540,0.896,0.515,0.762,0.609,0.599,-0.008,0.987,-0.048,-0.183,-0.549,0.153,26.667,2952.000,1.000
0.534,0.728,0.444,0.630,0.431,0.610,0.600,0.609,-0.008,0.987,-0.048,-0.153,-0.488,0.275,26.667,2953.000,1.000
7.423,7.589,7.417,7.447,7.600,7.398,7.615,7.665,-0.008,0.987,-0.048,-0.214,-0.519,0.244,26.667,2954.000,1.000
11.677,11.800,11.625,11.711,11.920,11.496,11.730,11.796,-0.010,0.988,-0.049,-0.031,-0.397,0.244,26.667,2955.000,1.000
8.178,8.231,8.053,8.289,8.194,8.022,7.908,8.067,-0.009,0.989,-0.051,-0.061,-0.366,0.275,26.667,2956.000,1.000
7.039,6.949,6.866,7.092,6.766,6.978,6.466,6.856,-0.008,0.986,-0.049,-0.122,-0.458,0.305,26.667,2957.000,1.000
14.178,13.975,13.982,14.011,13.700,14.083,13.524,14.010,-0.008,0.985,-0.050,-0.061,-0.458,0.305,26.667,2958.000,1.000
19.160,18.990,19.005,18.899,18.625,18.962,18.696,18.944,-0.010,0.986,-0.048,-0.061,-0.458,0.275,26.667,2959.000,1.000
14.566,14.519,14.511,14.422,14.199,14.353,14.375,14.330,-0.008,0.986,-0.048,-0.153,-0.397,0.214,26.667,2960.000,1.000
10.070,10.141,9.989,9.965,9.940,9.904,9.945,9.920,-0.008,0.987,-0.049,-0.214,-0.397,0.275,26.667,2961.000,1.000
14.192,14.355,13.905,14.000,14.174,14.053,13.965,14.175,-0.007,0.983,-0.047,-0.122,-0.366,0.183,26.667,2962.000,1.000
18.483,18.726,18.184,18.336,18.532,18.425,18.340,18.615,-0.008,0.986,-0.050,-0.153,-0.305,0.183,26.667,2963.000,1.000
13.678,13.970,13.721,13.626,13.791,13.783,13.799,13.874,-0.008,0.986,-0.049,-0.153,-0.336,0.214,26.667,2964.000,1.000
6.879,7.159,7.200,6.766,6.987,7.035,7.072,6.935,-0.008,0.987,-0.052,-0.305,-0.366,0.183,26.667,2965.000,1.000
8.281,8.516,8.553,8.137,8.385,8.279,8.280,8.104,-0.007,0.985,-0.050,-0.214,-0.427,0.183,26.667,2966.000,1.000
12.826,13.011,12.945,12.861,13.004,12.678,12.689,12.530,-0.008,0.987,-0.051,-0.244,-0.397,0.183,26.667,2967.000,1.000
9.993,10.093,10.058,10.261,10.250,9.914,9.991,9.749,-0.008,0.987,-0.051,-0.153,-0.458,0.153,26.667,2968.000,1.000
3.027,3.035,3.158,3.424,3.314,3.194,3.293,2.951,-0.007,0.986,-0.048,-0.183,-0.397,0.153,26.667,2969.000,1.000
2.659,2.607,2.868,3.040,2.922,3.032,3.069,2.763,-0.008,0.986,-0.044,-0.153,-0.458,0.244,26.667,2970.000,1.000
7.249,7.133,7.385,7.473,7.376,7.518,7.572,7.385,-0.008,0.988,-0.046,-0.214,-0.458,0.214,26.667,2971.000,1.000
5.808,5.655,5.783,5.875,5.716,5.723,5.916,5.815,-0.008,0.986,-0.047,-0.122,-0.458,0.275,26.667,2972.000,1.000
-1.366,-1.448,-1.478,-1.334,-1.570,-1.623,-1.420,-1.419,-0.009,0.986,-0.047,-0.183,-0.458,0.183,26.667,2973.000,1.000
-2.270,-2.314,-2.482,-2.297,-2.476,-2.379,-2.385,-2.247,-0.008,0.985,-0.046,-0.122,-0.488,0.275,26.667,2974.000,1.000
4.770,4.569,4.391,4.538,4.516,4.811,4.654,4.795,-0.009,0.987,-0.047,-0.214,-0.549,0.244,26.667,2975.000,1.000
6.817,6.393,6.372,6.387,6.554,6.832,6.726,6.691,-0.008,0.987,-0.047,-0.122,-0.488,0.214,26.667,2976.000,1.000
-0.690,-1.195,-1.039,-1.118,-0.807,-0.697,-0.738,-0.937,-0.009,0.988,-0.046,-0.153,-0.427,0.214,26.667,2977.000,1.000
-5.690,-6.013,-5.874,-5.858,-5.624,-5.571,-5.626,-5.859,-0.009,0.985,-0.049,-0.122,-0.397,0.214,26.667,2978.000,1.000
-1.485,-1.423,-1.482,-1.229,-1.269,-1.253,-1.245,-1.427,-0.007,0.985,-0.050,-0.183,-0.488,0.275,26.667,2979.000,1.000
1.806,2.102,1.927,2.399,2.170,1.943,2.151,2.060,-0.009,0.987,-0.045,-0.122,-0.427,0.305,26.667,2980.000,1.000
-3.268,-3.074,-3.153,-2.612,-2.817,-3.293,-2.923,-2.908,-0.008,0.986,-0.050,-0.092,-0.458,0.305,26.667,2981.000,1.000
-8.145,-8.173,-8.067,-7.621,-7.788,-8.173,-7.821,-7.792,-0.009,0.986,-0.048,-0.183,-0.397,0.275,26.667,2982.000,1.000
-5.055,-5.229,-5.006,-4.700,-4.936,-4.980,-4.760,-4.884,-0.009,0.985,-0.049,-0.214,-0.366,0.214,26.667,2983.000,1.000
-1.258,-1.467,-1.255,-1.069,-1.270,-1.099,-1.030,-1.316,-0.007,0.985,-0.049,-0.183,-0.336,0.305,26.667,2984.000,1.000
-4.900,-5.043,-4.940,-4.870,-4.813,-4.714,-4.782,-5.021,-0.008,0.987,-0.049,-0.183,-0.336,0.275,26.667,2985.000,1.000
-10.144,-10.195,-10.206,-10.206,-9.918,-9.996,-10.165,-10.185,-0.005,0.987,-0.051,-0.122,-0.397,0.153,26.667,2986.000,1.000
-8.520,-8.537,-8.572,-8.610,-8.296,-8.440,-8.672,-8.461,-0.007,0.986,-0.050,-0.092,-0.397,0.305,26.667,2987.000,1.000
-4.329,-4.394,-4.376,-4.436,-4.212,-4.393,-4.589,-4.193,-0.007,0.988,-0.047,-0.122,-0.427,0.244,26.667,2988.000,1.000
-6.006,-6.161,-6.116,-6.075,-6.033,-6.354,-6.307,-5.845,-0.010,0.986,-0.047,-0.092,-0.458,0.244,26.667,2989.000,1.000
-10.233,-10.458,-10.483,-10.244,-10.469,-10.819,-10.493,-10.159,-0.009,0.986,-0.048,-0.122,-0.458,0.092,26.667,2990.000,1.000
-8.267,-8.470,-8.626,-8.292,-8.655,-8.753,-8.480,-8.348,-0.010,0.985,-0.049,-0.061,-0.488,0.244,26.667,2991.000,1.000
-2.502,-2.534,-2.742,-2.468,-2.738,-2.585,-2.657,-2.646,-0.009,0.987,-0.053,-0.183,-0.519,0.214,26.667,2992.000,1.000
-2.387,-2.184,-2.266,-2.083,-2.238,-2.163,-2.399,-2.443,-0.009,0.985,-0.047,-0.183,-0.427,0.275,26.667,2993.000,1.000
-6.907,-6.568,-6.485,-6.343,-6.471,-6.692,-6.741,-6.827,-0.009,0.987,-0.046,-0.275,-0.366,0.122,26.667,2994.000,1.000
-5.859,-5.557,-5.442,-5.346,-5.389,-5.720,-5.629,-5.696,-0.008,0.986,-0.046,-0.244,-0.397,0.183,26.667,2995.000,1.000
1.474,1.627,1.639,1.637,1.778,1.670,1.595,1.649,-0.008,0.985,-0.048,-0.305,-0.397,0.183,26.667,2996.000,1.000
4.221,4.295,4.134,4.043,4.244,4.390,4.212,4.367,-0.006,0.986,-0.049,-0.153,-0.305,0.153,26.667,2997.000,1.000
-0.070,0.101,-0.188,-0.273,-0.271,-0.147,-0.032,0.074,-0.008,0.987,-0.049,-0.183,-0.397,0.153,26.667,2998.000,1.000
-0.316,-0.053,-0.262,-0.287,-0.485,-0.592,-0.162,-0.148,-0.008,0.987,-0.049,-0.153,-0.427,0.183,26.667,2999.000,1.000
7.067,7.258,7.293,7.193,7.089,6.889,7.180,7.189,-0.010,0.986,-0.047,-0.214,-0.397,0.122,26.667,3000.000,1.000
11.403,11.505,11.660,11.308,11.432,11.477,11.353,11.396,-0.008,0.986,-0.048,-0.244,-0.397,0.183,26.667,3001.000,1.000
8.534,8.634,8.684,8.147,8.275,8.692,8.310,8.399,-0.009,0.984,-0.048,-0.183,-0.427,0.244,26.667,3002.000,1.000
8.349,8.467,8.390,7.899,7.827,8.392,7.998,8.160,-0.007,0.986,-0.050,-0.275,-0.427,0.305,26.667,3003.000,1.000
15.672,15.823,15.750,15.392,15.220,15.638,15.373,15.578,-0.007,0.986,-0.049,-0.305,-0.427,0.153,26.667,3004.000,1.000
21.271,21.508,21.478,21.180,21.122,21.310,21.185,21.402,-0.008,0.985,-0.046,-0.183,-0.519,0.336,26.667,3005.000,1.000
18.893,19.194,19.102,18.843,18.976,19.041,18.928,19.154,-0.009,0.984,-0.045,-0.183,-0.427,0.244,26.667,3006.000,1.000
16.806,17.014,16.875,16.697,16.945,17.021,16.848,16.980,-0.010,0.985,-0.046,-0.275,-0.549,0.244,26.667,3007.000,1.000
22.667,22.663,22.710,22.556,22.780,22.922,22.819,22.733,-0.010,0.987,-0.049,-0.153,-0.458,0.305,26.667,3008.000,1.000
29.212,29.134,29.423,29.224,29.292,29.488,29.502,29.352,-0.009,0.987,-0.049,-0.061,-0.458,0.244,26.667,3009.000,1.000
27.329,27.475,27.702,27.611,27.462,27.687,27.646,27.714,-0.009,0.985,-0.049,0.000,-0.488,0.275,26.667,3010.000,1.000
22.620,23.079,23.079,23.252,22.954,23.131,23.035,23.198,-0.007,0.985,-0.052,-0.061,-0.458,0.244,26.667,3011.000,1.000
24.698,25.219,25.234,25.471,25.212,25.256,25.324,25.197,-0.009,0.985,-0.050,-0.092,-0.397,0.153,26.667,3012.000,1.000
29.000,29.264,29.521,29.507,29.448,29.437,29.653,29.241,-0.010,0.986,-0.048,-0.122,-0.397,0.244,26.667,3013.000,1.000
24.851,24.757,25.149,24.872,25.005,25.106,25.251,24.907,-0.008,0.987,-0.045,-0.122,-0.458,0.244,26.667,3014.000,1.000
15.229,14.978,15.236,14.954,15.115,15.339,15.355,15.250,-0.006,0.987,-0.051,-0.214,-0.488,0.183,26.667,3015.000,1.000
12.133,12.023,12.012,12.010,11.953,12.189,12.179,12.209,-0.007,0.986,-0.052,-0.183,-0.427,0.153,26.667,3016.000,1.000
15.252,15.357,15.139,15.495,15.119,15.281,15.396,15.369,-0.007,0.987,-0.050,-0.122,-0.366,0.183,26.667,3017.000,1.000
12.211,12.394,12.092,12.513,12.119,12.213,12.419,12.231,-0.007,0.986,-0.050,-0.153,-0.488,0.244,26.667,3018.000,1.000
0.785,0.935,0.626,0.762,0.716,0.899,0.860,0.588,-0.007,0.987,-0.050,-0.092,-0.427,0.305,26.667,3019.000,1.000
-6.850,-6.764,-7.078,-7.123,-6.932,-6.524,-6.920,-7.189,-0.009,0.986,-0.050,-0.214,-0.397,0.214,26.667,3020.000,1.000
-6.226,-6.215,-6.544,-6.415,-6.334,-5.820,-6.197,-6.552,-0.006,0.986,-0.049,-0.244,-0.519,0.183,26.667,3021.000,1.000
-8.493,-8.555,-8.819,-8.411,-8.533,-8.144,-8.253,-8.733,-0.008,0.986,-0.049,-0.092,-0.427,0.122,26.667,3022.000,1.000
-19.076,-19.157,-19.293,-18.707,-18.979,-18.806,-18.829,-19.196,-0.008,0.986,-0.048,-0.214,-0.458,0.122,26.667,3023.000,1.000
-27.607,-27.613,-27.765,-27.135,-27.493,-27.492,-27.595,-27.652,-0.008,0.989,-0.047,-0.305,-0.488,0.214,26.667,3024.000,1.000
-28.147,-28.047,-28.372,-27.960,-28.174,-28.261,-28.365,-28.259,-0.007,0.986,-0.049,-0.305,-0.580,0.275,26.667,3025.000,1.000
-30.279,-30.147,-30.559,-30.512,-30.423,-30.513,-30.484,-30.455,-0.008,0.987,-0.050,-0.214,-0.549,0.183,26.667,3026.000,1.000
-40.254,-40.139,-40.454,-40.514,-40.364,-40.433,-40.209,-40.317,-0.008,0.986,-0.050,-0.031,-0.549,0.244,26.667,3027.000,1.000
-48.836,-48.725,-48.826,-48.775,-48.872,-48.913,-48.608,-48.726,-0.009,0.987,-0.051,-0.092,-0.458,0.214,26.667,3028.000,1.000
-48.683,-48.643,-48.515,-48.513,-48.819,-48.752,-48.590,-48.521,-0.007,0.986,-0.046,-0.244,-0.488,0.153,26.667,3029.000,1.000
-47.837,-47.969,-47.793,-47.882,-48.237,-48.005,-47.992,-47.757,-0.008,0.987,-0.049,-0.183,-0.366,0.275,26.667,3030.000,1.000
-54.020,-54.302,-54.287,-54.224,-54.588,-54.280,-54.208,-54.122,-0.012,0.985,-0.046,-0.214,-0.336,0.183,26.667,3031.000,1.000
-60.248,-60.545,-60.682,-60.466,-60.715,-60.513,-60.325,-60.526,-0.010,0.986,-0.050,-0.183,-0.305,0.275,26.667,3032.000,1.000
-58.202,-58.358,-58.540,-58.463,-58.417,-58.399,-58.257,-58.464,-0.009,0.983,-0.047,-0.244,-0.458,0.214,26.667,3033.000,1.000
-53.436,-53.377,-53.553,-53.742,-53.505,-53.500,-53.535,-53.548,-0.008,0.987,-0.050,-0.183,-0.397,0.275,26.667,3034.000,1.000
-55.134,-54.922,-55.071,-55.400,-55.191,-55.063,-55.215,-55.214,-0.008,0.986,-0.048,-0.183,-0.366,0.214,26.667,3035.000,1.000
-59.361,-59.140,-59.249,-59.588,-59.403,-59.302,-59.401,-59.527,-0.006,0.987,-0.049,-0.153,-0.397,0.153,26.667,3036.000,1.000
-55.826,-55.726,-55.795,-56.032,-55.901,-55.933,-55.915,-55.996,-0.008,0.983,-0.045,-0.183,-0.305,0.244,26.667,3037.000,1.000
-46.340,-46.409,-46.450,-46.475,-46.544,-46.567,-46.559,-46.439,-0.008,0.987,-0.046,-0.183,-0.366,0.305,26.667,3038.000,1.000
-41.781,-42.033,-42.036,-41.902,-42.007,-41.955,-42.130,-41.910,-0.009,0.988,-0.047,-0.092,-0.336,0.183,26.667,3039.000,1.000
-42.713,-43.121,-43.053,-42.926,-42.749,-42.727,-43.090,-42.949,-0.007,0.987,-0.050,-0.122,-0.427,0.183,26.667,3040.000,1.000
-38.428,-38.839,-38.693,-38.629,-38.250,-38.327,-38.662,-38.649,-0.009,0.985,-0.048,-0.122,-0.427,0.366,26.667,3041.000,1.000
-26.522,-26.773,-26.605,-26.526,-26.258,-26.442,-26.528,-26.625,-0.010,0.986,-0.048,-0.061,-0.397,0.244,26.667,3042.000,1.000
-17.635,-17.761,-17.646,-17.527,-17.346,-17.675,-17.523,-17.720,-0.010,0.986,-0.049,-0.092,-0.458,0.214,26.667,3043.000,1.000
-15.814,-15.989,-15.915,-15.875,-15.480,-15.980,-15.732,-15.956,-0.007,0.986,-0.051,-0.183,-0.519,0.153,26.667,3044.000,1.000
-10.725,-11.003,-10.866,-10.980,-10.353,-10.941,-10.679,-10.844,-0.007,0.986,-0.049,-0.092,-0.488,0.214,26.667,3045.000,1.000
